window,seed,example_id,depth,policy,evidence_condition,stage_type,layer,margin_delta_vs_no_memory,probability_delta_vs_no_memory
w16,53,chain-728378-d2,2,one_shot,shuffle,after_layer,1,-2.1613800525665283,-0.15233882889151573
w16,53,chain-728378-d2,2,one_shot,shuffle,after_layer,2,-2.0485002994537354,-0.22820942848920822
w16,53,chain-728378-d2,2,one_shot,shuffle,after_layer,3,-1.9225964546203613,-0.2565547227859497
w16,53,chain-728378-d2,2,one_shot,shuffle,after_layer,4,-2.30403995513916,-0.2823975533246994
w16,53,chain-728378-d2,2,one_shot,shuffle,after_layer,5,-1.4439091682434082,-0.21155166625976562
w16,53,chain-833107-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,53,chain-833107-d1,1,one_shot,shuffle,after_pra,0,-0.07479226589202881,0.0019172728061676025
w16,53,chain-833107-d1,1,one_shot,shuffle,after_layer,0,-0.4696202278137207,5.6438148021698e-05
w16,53,chain-833107-d1,1,one_shot,shuffle,after_layer,1,0.3630368709564209,0.0015249401330947876
w16,53,chain-833107-d1,1,one_shot,shuffle,after_layer,2,0.29263973236083984,-0.011742860078811646
w16,53,chain-833107-d1,1,one_shot,shuffle,after_layer,3,-0.19234740734100342,-0.02002449333667755
w16,53,chain-833107-d1,1,one_shot,shuffle,after_layer,4,-0.8083550930023193,-0.02953769639134407
w16,53,chain-833107-d1,1,one_shot,shuffle,after_layer,5,-0.09981918334960938,-0.020324204117059708
w16,53,chain-937836-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,53,chain-937836-d1,1,one_shot,shuffle,after_pra,0,0.06645047664642334,0.042432017624378204
w16,53,chain-937836-d1,1,one_shot,shuffle,after_layer,0,-0.05622398853302002,0.04059503227472305
w16,53,chain-937836-d1,1,one_shot,shuffle,after_layer,1,1.799231767654419,0.07000894099473953
w16,53,chain-937836-d1,1,one_shot,shuffle,after_layer,2,1.2242505550384521,0.039214059710502625
w16,53,chain-937836-d1,1,one_shot,shuffle,after_layer,3,1.3063595294952393,0.02789362147450447
w16,53,chain-937836-d1,1,one_shot,shuffle,after_layer,4,1.0939218997955322,0.0484221987426281
w16,53,chain-937836-d1,1,one_shot,shuffle,after_layer,5,1.2096240520477295,0.05445755645632744
w16,53,chain-1042565-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,53,chain-1042565-d1,1,one_shot,shuffle,after_pra,0,0.23212945461273193,-0.005998864769935608
w16,53,chain-1042565-d1,1,one_shot,shuffle,after_layer,0,0.24948859214782715,-0.004307784140110016
w16,53,chain-1042565-d1,1,one_shot,shuffle,after_layer,1,-0.26891183853149414,-0.015329640358686447
w16,53,chain-1042565-d1,1,one_shot,shuffle,after_layer,2,-0.17351937294006348,-0.013121940195560455
w16,53,chain-1042565-d1,1,one_shot,shuffle,after_layer,3,-0.2129824161529541,-0.017092019319534302
w16,53,chain-1042565-d1,1,one_shot,shuffle,after_layer,4,-0.5514757633209229,-0.014556493610143661
w16,53,chain-1042565-d1,1,one_shot,shuffle,after_layer,5,-0.38657617568969727,-0.007829585578292608
w16,53,chain-1147294-d2,2,one_shot,shuffle,input,-1,0.0,0.0
w16,53,chain-1147294-d2,2,one_shot,shuffle,after_pra,0,-1.6680801510810852,-0.1339370235800743
w16,53,chain-1147294-d2,2,one_shot,shuffle,after_layer,0,-2.144636631011963,-0.1899198219180107
w16,53,chain-1147294-d2,2,one_shot,shuffle,after_layer,1,-0.5367016792297363,-0.09829796850681305
w16,53,chain-1147294-d2,2,one_shot,shuffle,after_layer,2,-0.5495285987854004,-0.09056176245212555
w16,53,chain-1147294-d2,2,one_shot,shuffle,after_layer,3,-0.281710147857666,-0.06288181990385056
w16,53,chain-1147294-d2,2,one_shot,shuffle,after_layer,4,0.032088279724121094,-0.06500779092311859
w16,53,chain-1147294-d2,2,one_shot,shuffle,after_layer,5,0.6195526123046875,0.027887210249900818
w16,53,chain-1252023-d4,4,one_shot,shuffle,input,-1,0.0,0.0
w16,53,chain-1252023-d4,4,one_shot,shuffle,after_pra,0,-0.7180331945419312,-0.06606397032737732
w16,53,chain-1252023-d4,4,one_shot,shuffle,after_layer,0,-1.0095665454864502,-0.09893480688333511
w16,53,chain-1252023-d4,4,one_shot,shuffle,after_layer,1,-0.18198537826538086,-0.024500887840986252
w16,53,chain-1252023-d4,4,one_shot,shuffle,after_layer,2,-0.13085079193115234,-0.014122892171144485
w16,53,chain-1252023-d4,4,one_shot,shuffle,after_layer,3,-0.6002566814422607,-0.014985494315624237
w16,53,chain-1252023-d4,4,one_shot,shuffle,after_layer,4,-1.4170777797698975,-0.015611618757247925
w16,53,chain-1252023-d4,4,one_shot,shuffle,after_layer,5,-1.2539350986480713,-0.012968402355909348
w16,53,chain-1356752-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,53,chain-1356752-d1,1,one_shot,shuffle,after_pra,0,0.9596753716468811,0.06429671496152878
w16,53,chain-1356752-d1,1,one_shot,shuffle,after_layer,0,0.9916536808013916,0.05051662027835846
w16,53,chain-1356752-d1,1,one_shot,shuffle,after_layer,1,0.9573824405670166,0.05823063105344772
w16,53,chain-1356752-d1,1,one_shot,shuffle,after_layer,2,0.8025844097137451,0.06036313623189926
w16,53,chain-1356752-d1,1,one_shot,shuffle,after_layer,3,0.9953794479370117,0.12334763258695602
w16,53,chain-1356752-d1,1,one_shot,shuffle,after_layer,4,1.5166640281677246,0.23106683790683746
w16,53,chain-1356752-d1,1,one_shot,shuffle,after_layer,5,2.103848695755005,0.2514851838350296
w16,53,chain-1461481-d2,2,one_shot,shuffle,input,-1,0.0,0.0
w16,53,chain-1461481-d2,2,one_shot,shuffle,after_pra,0,0.4148384928703308,0.06920353323221207
w16,53,chain-1461481-d2,2,one_shot,shuffle,after_layer,0,0.09430456161499023,0.0714975968003273
w16,53,chain-1461481-d2,2,one_shot,shuffle,after_layer,1,1.0581138134002686,0.028265833854675293
w16,53,chain-1461481-d2,2,one_shot,shuffle,after_layer,2,0.9501676559448242,0.029702413827180862
w16,53,chain-1461481-d2,2,one_shot,shuffle,after_layer,3,0.8866221904754639,0.03200283274054527
w16,53,chain-1461481-d2,2,one_shot,shuffle,after_layer,4,0.2569420337677002,0.003837617114186287
w16,53,chain-1461481-d2,2,one_shot,shuffle,after_layer,5,0.30326414108276367,0.001212875358760357
w16,53,chain-1566210-d2,2,one_shot,shuffle,input,-1,0.0,0.0
w16,53,chain-1566210-d2,2,one_shot,shuffle,after_pra,0,-0.9548156261444092,-0.09445124119520187
w16,53,chain-1566210-d2,2,one_shot,shuffle,after_layer,0,-1.1288769245147705,-0.12098746746778488
w16,53,chain-1566210-d2,2,one_shot,shuffle,after_layer,1,-0.7641189098358154,-0.06856797635555267
w16,53,chain-1566210-d2,2,one_shot,shuffle,after_layer,2,-0.6941699981689453,-0.04890717566013336
w16,53,chain-1566210-d2,2,one_shot,shuffle,after_layer,3,-0.7089955806732178,-0.03926776349544525
w16,53,chain-1566210-d2,2,one_shot,shuffle,after_layer,4,-0.5384054183959961,-0.04239432513713837
w16,53,chain-1566210-d2,2,one_shot,shuffle,after_layer,5,0.09674620628356934,-0.006805926561355591
w16,53,chain-1670939-d1,1,one_shot,shuffle,input,-1,0.0,0.0
w16,53,chain-1670939-d1,1,one_shot,shuffle,after_pra,0,-2.3251869082450867,-0.14397950284183025
w16,53,chain-1670939-d1,1,one_shot,shuffle,after_layer,0,-2.715068817138672,-0.17978920973837376
w16,53,chain-1670939-d1,1,one_shot,shuffle,after_layer,1,-1.0763671398162842,-0.0616514403373003
w16,53,chain-1670939-d1,1,one_shot,shuffle,after_layer,2,-0.8497536182403564,-0.06075628101825714
w16,53,chain-1670939-d1,1,one_shot,shuffle,after_layer,3,-0.5514349937438965,-0.03357803076505661
w16,53,chain-1670939-d1,1,one_shot,shuffle,after_layer,4,-0.1435832977294922,-0.040188536047935486
w16,53,chain-1670939-d1,1,one_shot,shuffle,after_layer,5,0.6414055824279785,0.02464030683040619
w16,53,chain-100004-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-100004-d1,1,iterative_matched,selected,after_pra,0,0.6423265933990479,0.09083255380392075
w16,53,chain-100004-d1,1,iterative_matched,selected,after_layer,0,0.6766709089279175,0.0973801240324974
w16,53,chain-100004-d1,1,iterative_matched,selected,after_layer,1,0.29079198837280273,0.02653926983475685
w16,53,chain-100004-d1,1,iterative_matched,selected,after_pra,2,1.1580231189727783,0.10545309633016586
w16,53,chain-100004-d1,1,iterative_matched,selected,after_layer,2,0.9002015590667725,0.08981701731681824
w16,53,chain-100004-d1,1,iterative_matched,selected,after_layer,3,1.6059961318969727,0.1583709977567196
w16,53,chain-100004-d1,1,iterative_matched,selected,after_pra,4,2.058161735534668,0.07314404658973217
w16,53,chain-100004-d1,1,iterative_matched,selected,after_layer,4,1.9745206832885742,0.06540051475167274
w16,53,chain-100004-d1,1,iterative_matched,selected,after_pra,5,4.356780767440796,0.16807363694533706
w16,53,chain-100004-d1,1,iterative_matched,selected,after_layer,5,4.0690672397613525,0.1204290185123682
w16,53,chain-204733-d3,3,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-204733-d3,3,iterative_matched,selected,after_pra,0,-0.7444590330123901,0.02067267894744873
w16,53,chain-204733-d3,3,iterative_matched,selected,after_layer,0,-0.858983039855957,0.010194405913352966
w16,53,chain-204733-d3,3,iterative_matched,selected,after_layer,1,-1.1391243934631348,-0.09437674283981323
w16,53,chain-204733-d3,3,iterative_matched,selected,after_pra,2,-1.2196611166000366,-0.14180433750152588
w16,53,chain-204733-d3,3,iterative_matched,selected,after_layer,2,-1.0813913345336914,-0.11555758118629456
w16,53,chain-204733-d3,3,iterative_matched,selected,after_layer,3,-1.3714563846588135,-0.20176362991333008
w16,53,chain-204733-d3,3,iterative_matched,selected,after_pra,4,-2.0076804161071777,-0.37898629903793335
w16,53,chain-204733-d3,3,iterative_matched,selected,after_layer,4,-2.0102484226226807,-0.39443300664424896
w16,53,chain-204733-d3,3,iterative_matched,selected,after_pra,5,-2.2790963649749756,-0.43992185592651367
w16,53,chain-204733-d3,3,iterative_matched,selected,after_layer,5,-2.3808324337005615,-0.4182364344596863
w16,53,chain-309462-d4,4,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-309462-d4,4,iterative_matched,selected,after_pra,0,-0.012647867202758789,-0.017768003046512604
w16,53,chain-309462-d4,4,iterative_matched,selected,after_layer,0,-0.005267620086669922,-0.020441338419914246
w16,53,chain-309462-d4,4,iterative_matched,selected,after_layer,1,0.12363386154174805,0.008483409881591797
w16,53,chain-309462-d4,4,iterative_matched,selected,after_pra,2,0.3489990234375,0.01895575225353241
w16,53,chain-309462-d4,4,iterative_matched,selected,after_layer,2,0.2575821876525879,0.008026346564292908
w16,53,chain-309462-d4,4,iterative_matched,selected,after_layer,3,0.01824331283569336,-0.010825663805007935
w16,53,chain-309462-d4,4,iterative_matched,selected,after_pra,4,1.6204946041107178,0.11873279511928558
w16,53,chain-309462-d4,4,iterative_matched,selected,after_layer,4,1.5506236553192139,0.12332222610712051
w16,53,chain-309462-d4,4,iterative_matched,selected,after_pra,5,1.6783347129821777,0.15148160606622696
w16,53,chain-309462-d4,4,iterative_matched,selected,after_layer,5,1.6974875926971436,0.18779759854078293
w16,53,chain-414191-d2,2,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-414191-d2,2,iterative_matched,selected,after_pra,0,0.07153171300888062,0.09203299880027771
w16,53,chain-414191-d2,2,iterative_matched,selected,after_layer,0,-0.057723283767700195,0.09506258368492126
w16,53,chain-414191-d2,2,iterative_matched,selected,after_layer,1,0.02599954605102539,0.05925542116165161
w16,53,chain-414191-d2,2,iterative_matched,selected,after_pra,2,0.1138010025024414,0.05314433574676514
w16,53,chain-414191-d2,2,iterative_matched,selected,after_layer,2,0.07168698310852051,0.0574491024017334
w16,53,chain-414191-d2,2,iterative_matched,selected,after_layer,3,0.3816182613372803,0.12095317244529724
w16,53,chain-414191-d2,2,iterative_matched,selected,after_pra,4,0.5193076133728027,0.08346337080001831
w16,53,chain-414191-d2,2,iterative_matched,selected,after_layer,4,0.23843884468078613,0.04078364372253418
w16,53,chain-414191-d2,2,iterative_matched,selected,after_pra,5,-0.41714048385620117,-0.13224686682224274
w16,53,chain-414191-d2,2,iterative_matched,selected,after_layer,5,-0.6511900424957275,-0.15574472397565842
w16,53,chain-518920-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-518920-d1,1,iterative_matched,selected,after_pra,0,0.6990558505058289,0.07170306891202927
w16,53,chain-518920-d1,1,iterative_matched,selected,after_layer,0,0.8238257169723511,0.09020925313234329
w16,53,chain-518920-d1,1,iterative_matched,selected,after_layer,1,0.059690237045288086,0.005619043484330177
w16,53,chain-518920-d1,1,iterative_matched,selected,after_pra,2,0.9048635959625244,0.04944967292249203
w16,53,chain-518920-d1,1,iterative_matched,selected,after_layer,2,0.7747324705123901,0.04927273467183113
w16,53,chain-518920-d1,1,iterative_matched,selected,after_layer,3,1.4498956203460693,0.10294275544583797
w16,53,chain-518920-d1,1,iterative_matched,selected,after_pra,4,2.0216174125671387,0.07700084708631039
w16,53,chain-518920-d1,1,iterative_matched,selected,after_layer,4,1.8106930255889893,0.07101492211222649
w16,53,chain-518920-d1,1,iterative_matched,selected,after_pra,5,3.6684141159057617,0.11632139328867197
w16,53,chain-518920-d1,1,iterative_matched,selected,after_layer,5,3.4119873046875,0.08758951001800597
w16,53,chain-623649-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-623649-d1,1,iterative_matched,selected,after_pra,0,1.3492517471313477,0.14958350360393524
w16,53,chain-623649-d1,1,iterative_matched,selected,after_layer,0,1.407151460647583,0.16362085193395615
w16,53,chain-623649-d1,1,iterative_matched,selected,after_layer,1,0.35149168968200684,0.02245166525244713
w16,53,chain-623649-d1,1,iterative_matched,selected,after_pra,2,0.3604879379272461,0.03231622464954853
w16,53,chain-623649-d1,1,iterative_matched,selected,after_layer,2,0.1752011775970459,0.029061660170555115
w16,53,chain-623649-d1,1,iterative_matched,selected,after_layer,3,0.5412578582763672,0.05849398672580719
w16,53,chain-623649-d1,1,iterative_matched,selected,after_pra,4,1.7400951385498047,0.0960522498935461
w16,53,chain-623649-d1,1,iterative_matched,selected,after_layer,4,1.7659368515014648,0.09886973723769188
w16,53,chain-623649-d1,1,iterative_matched,selected,after_pra,5,3.3828322887420654,0.13505140971392393
w16,53,chain-623649-d1,1,iterative_matched,selected,after_layer,5,3.3804738521575928,0.11046041175723076
w16,53,chain-728378-d2,2,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-728378-d2,2,iterative_matched,selected,after_pra,0,-0.16262823343276978,-0.021737977862358093
w16,53,chain-728378-d2,2,iterative_matched,selected,after_layer,0,0.06599760055541992,-0.01884530484676361
w16,53,chain-728378-d2,2,iterative_matched,selected,after_layer,1,-1.2627320289611816,-0.12595924735069275
w16,53,chain-728378-d2,2,iterative_matched,selected,after_pra,2,-0.2970457077026367,-0.05834054946899414
w16,53,chain-728378-d2,2,iterative_matched,selected,after_layer,2,-0.27118945121765137,-0.033794865012168884
w16,53,chain-728378-d2,2,iterative_matched,selected,after_layer,3,0.3541238307952881,0.0519196093082428
w16,53,chain-728378-d2,2,iterative_matched,selected,after_pra,4,0.09320640563964844,-0.05088666081428528
w16,53,chain-728378-d2,2,iterative_matched,selected,after_layer,4,0.2963979244232178,-0.021806776523590088
w16,53,chain-728378-d2,2,iterative_matched,selected,after_pra,5,-1.5354335308074951,-0.24828867986798286
w16,53,chain-728378-d2,2,iterative_matched,selected,after_layer,5,-1.7968487739562988,-0.2621762491762638
w16,53,chain-833107-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-833107-d1,1,iterative_matched,selected,after_pra,0,0.06679248809814453,-0.0018093809485435486
w16,53,chain-833107-d1,1,iterative_matched,selected,after_layer,0,-0.10276675224304199,-0.0022784769535064697
w16,53,chain-833107-d1,1,iterative_matched,selected,after_layer,1,0.005988597869873047,0.002272270619869232
w16,53,chain-833107-d1,1,iterative_matched,selected,after_pra,2,-0.1002417802810669,-0.01284867525100708
w16,53,chain-833107-d1,1,iterative_matched,selected,after_layer,2,-0.11264657974243164,-0.010118328034877777
w16,53,chain-833107-d1,1,iterative_matched,selected,after_layer,3,-0.6166235208511353,-0.03257075324654579
w16,53,chain-833107-d1,1,iterative_matched,selected,after_pra,4,-0.3524206876754761,-0.007242634892463684
w16,53,chain-833107-d1,1,iterative_matched,selected,after_layer,4,-0.3572273254394531,-0.010712679475545883
w16,53,chain-833107-d1,1,iterative_matched,selected,after_pra,5,-1.5383145809173584,-0.04245749954134226
w16,53,chain-833107-d1,1,iterative_matched,selected,after_layer,5,-1.694878101348877,-0.03920068871229887
w16,53,chain-937836-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-937836-d1,1,iterative_matched,selected,after_pra,0,-0.5129551887512207,-0.03396011143922806
w16,53,chain-937836-d1,1,iterative_matched,selected,after_layer,0,-0.5985101461410522,-0.03920772671699524
w16,53,chain-937836-d1,1,iterative_matched,selected,after_layer,1,-0.6955788135528564,-0.016646940261125565
w16,53,chain-937836-d1,1,iterative_matched,selected,after_pra,2,-0.7503190040588379,-0.014971798285841942
w16,53,chain-937836-d1,1,iterative_matched,selected,after_layer,2,-0.8903040885925293,-0.023629439994692802
w16,53,chain-937836-d1,1,iterative_matched,selected,after_layer,3,-0.6973254680633545,-0.016584178432822227
w16,53,chain-937836-d1,1,iterative_matched,selected,after_pra,4,-2.364191770553589,-0.04986136453226209
w16,53,chain-937836-d1,1,iterative_matched,selected,after_layer,4,-2.1769790649414062,-0.04633669485338032
w16,53,chain-937836-d1,1,iterative_matched,selected,after_pra,5,-2.9271702766418457,-0.0441488380311057
w16,53,chain-937836-d1,1,iterative_matched,selected,after_layer,5,-2.6482059955596924,-0.04082624847069383
w16,53,chain-1042565-d1,1,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_pra,0,0.1412850022315979,-0.003420501947402954
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_layer,0,0.13332724571228027,-0.003314986824989319
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_layer,1,-0.5002515316009521,-0.018590275198221207
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_pra,2,-0.4258577823638916,-0.01858847215771675
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_layer,2,-0.5567934513092041,-0.029379967600107193
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_layer,3,-0.6119351387023926,-0.026169152930378914
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_pra,4,0.891223669052124,0.01876765489578247
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_layer,4,0.9445328712463379,0.024574479088187218
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_pra,5,1.462245225906372,0.02687812503427267
w16,53,chain-1042565-d1,1,iterative_matched,selected,after_layer,5,1.1427028179168701,0.01841571182012558
w16,53,chain-1147294-d2,2,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_pra,0,-0.9210378527641296,-0.11543961614370346
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_layer,0,-1.097726821899414,-0.16122618317604065
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_layer,1,-0.8451380729675293,-0.10329609364271164
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_pra,2,-0.5569789409637451,-0.06827406585216522
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_layer,2,-0.45252060890197754,-0.07349719107151031
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_layer,3,-0.9668054580688477,-0.08738627284765244
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_pra,4,-3.234006404876709,-0.20838117133826017
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_layer,4,-3.1127421855926514,-0.21226573083549738
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_pra,5,-4.722484827041626,-0.20628015836700797
w16,53,chain-1147294-d2,2,iterative_matched,selected,after_layer,5,-4.487934112548828,-0.20907338242977858
w16,53,chain-1252023-d4,4,iterative_matched,selected,input,-1,0.0,0.0
w16,53,chain-1252023-d4,4,iterative_matched,selected,after_pra,0,0.08193051815032959,-0.001428455114364624
