example_id,dataset,seed,policy,depth,budget_fraction,N,E,K,recovered,R_E,P_E,C_E,K_over_N,K_over_E,rho,eta
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.2,68,6,14,5,0.8333333333333334,0.35714285714285715,0,0.20588235294117646,2.3333333333333335,0.7941176470588236,4.047619047619048
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,one_shot,1,0.3,68,6,21,4,0.6666666666666666,0.19047619047619047,0,0.3088235294117647,3.5,0.6911764705882353,2.1587301587301586
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,oracle,1,0.3,68,6,6,6,1.0,1.0,1,0.08823529411764706,1.0,0.9117647058823529,11.333333333333332
1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,qasper,71,iterative,2,0.3,68,6,21,6,1.0,0.2857142857142857,1,0.3088235294117647,3.5,0.6911764705882353,3.238095238095238
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,one_shot,1,0.05,161,5,9,3,0.6,0.3333333333333333,0,0.055900621118012424,1.8,0.9440993788819876,10.733333333333333
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,oracle,1,0.05,161,5,5,5,1.0,1.0,1,0.031055900621118012,1.0,0.968944099378882,32.2
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.05,161,5,9,4,0.8,0.4444444444444444,0,0.055900621118012424,1.8,0.9440993788819876,14.311111111111112
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,one_shot,1,0.1,161,5,17,4,0.8,0.23529411764705882,0,0.10559006211180125,3.4,0.8944099378881988,7.576470588235294
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,oracle,1,0.1,161,5,5,5,1.0,1.0,1,0.031055900621118012,1.0,0.968944099378882,32.2
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.1,161,5,17,4,0.8,0.23529411764705882,0,0.10559006211180125,3.4,0.8944099378881988,7.576470588235294
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,one_shot,1,0.2,161,5,33,5,1.0,0.15151515151515152,1,0.20496894409937888,6.6,0.7950310559006211,4.878787878787879
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,oracle,1,0.2,161,5,5,5,1.0,1.0,1,0.031055900621118012,1.0,0.968944099378882,32.2
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.2,161,5,33,5,1.0,0.15151515151515152,1,0.20496894409937888,6.6,0.7950310559006211,4.878787878787879
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,one_shot,1,0.3,161,5,49,5,1.0,0.10204081632653061,1,0.30434782608695654,9.8,0.6956521739130435,3.2857142857142856
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,oracle,1,0.3,161,5,5,5,1.0,1.0,1,0.031055900621118012,1.0,0.968944099378882,32.2
2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,qasper,71,iterative,2,0.3,161,5,49,5,1.0,0.10204081632653061,1,0.30434782608695654,9.8,0.6956521739130435,3.2857142857142856
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,one_shot,1,0.05,189,8,10,2,0.25,0.2,0,0.05291005291005291,1.25,0.9470899470899471,4.7250000000000005
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,oracle,1,0.05,189,8,8,8,1.0,1.0,1,0.042328042328042326,1.0,0.9576719576719577,23.625
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.05,189,8,10,2,0.25,0.2,0,0.05291005291005291,1.25,0.9470899470899471,4.7250000000000005
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,one_shot,1,0.1,189,8,19,3,0.375,0.15789473684210525,0,0.10052910052910052,2.375,0.8994708994708995,3.730263157894737
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,oracle,1,0.1,189,8,8,8,1.0,1.0,1,0.042328042328042326,1.0,0.9576719576719577,23.625
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.1,189,8,19,2,0.25,0.10526315789473684,0,0.10052910052910052,2.375,0.8994708994708995,2.486842105263158
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,one_shot,1,0.2,189,8,38,3,0.375,0.07894736842105263,0,0.20105820105820105,4.75,0.798941798941799,1.8651315789473686
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,oracle,1,0.2,189,8,8,8,1.0,1.0,1,0.042328042328042326,1.0,0.9576719576719577,23.625
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.2,189,8,38,3,0.375,0.07894736842105263,0,0.20105820105820105,4.75,0.798941798941799,1.8651315789473686
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,one_shot,1,0.3,189,8,57,3,0.375,0.05263157894736842,0,0.30158730158730157,7.125,0.6984126984126984,1.243421052631579
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,oracle,1,0.3,189,8,8,8,1.0,1.0,1,0.042328042328042326,1.0,0.9576719576719577,23.625
1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,qasper,71,iterative,2,0.3,189,8,57,3,0.375,0.05263157894736842,0,0.30158730158730157,7.125,0.6984126984126984,1.243421052631579
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,one_shot,1,0.05,170,5,9,3,0.6,0.3333333333333333,0,0.052941176470588235,1.8,0.9470588235294117,11.333333333333334
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,oracle,1,0.05,170,5,5,5,1.0,1.0,1,0.029411764705882353,1.0,0.9705882352941176,34.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.05,170,5,9,3,0.6,0.3333333333333333,0,0.052941176470588235,1.8,0.9470588235294117,11.333333333333334
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,one_shot,1,0.1,170,5,17,4,0.8,0.23529411764705882,0,0.1,3.4,0.9,8.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,oracle,1,0.1,170,5,5,5,1.0,1.0,1,0.029411764705882353,1.0,0.9705882352941176,34.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.1,170,5,17,4,0.8,0.23529411764705882,0,0.1,3.4,0.9,8.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,one_shot,1,0.2,170,5,34,4,0.8,0.11764705882352941,0,0.2,6.8,0.8,4.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,oracle,1,0.2,170,5,5,5,1.0,1.0,1,0.029411764705882353,1.0,0.9705882352941176,34.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.2,170,5,34,4,0.8,0.11764705882352941,0,0.2,6.8,0.8,4.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,one_shot,1,0.3,170,5,51,5,1.0,0.09803921568627451,1,0.3,10.2,0.7,3.3333333333333335
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,oracle,1,0.3,170,5,5,5,1.0,1.0,1,0.029411764705882353,1.0,0.9705882352941176,34.0
2004.04721:664b3eadc12c8dde309e8bbd59e9af961a433cde,qasper,71,iterative,2,0.3,170,5,51,5,1.0,0.09803921568627451,1,0.3,10.2,0.7,3.3333333333333335
s11-2-0,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-0,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-1,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-1,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-2,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-2,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-3,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-3,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-4,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-4,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-5,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-5,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-6,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-6,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-7,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-7,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-8,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-8,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-9,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-9,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-10,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-10,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-11,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-11,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-12,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-12,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-13,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-13,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-14,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-14,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-15,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-15,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-16,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-16,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-17,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-17,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-18,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-18,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-19,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-19,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-20,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-20,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-21,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-21,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-22,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-22,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-23,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-23,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-24,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-24,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-25,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-25,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-26,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-26,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-27,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-27,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-28,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-28,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-29,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-29,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-30,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-30,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-31,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-31,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-32,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-32,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-33,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-33,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-34,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-34,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-35,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-35,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-36,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-36,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-37,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-37,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-38,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-38,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-39,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-39,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-40,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-40,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-41,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-41,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-42,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-42,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-43,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-43,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-44,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-44,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-45,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-45,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-46,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-46,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-47,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-47,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-48,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-48,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-49,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-49,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-50,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-50,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-51,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-51,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-52,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-52,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-53,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-53,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-54,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-54,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-55,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-55,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-56,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-56,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-57,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-57,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-58,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-58,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-59,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-59,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-60,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-60,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-61,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-61,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-62,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-62,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-2-63,synthetic_2hop,11,one_shot,1,0.2,10,2,2,1,0.5,0.5,0,0.2,1.0,0.8,2.5
s11-2-63,synthetic_2hop,11,oracle,1,0.2,10,2,2,2,1.0,1.0,1,0.2,1.0,0.8,5.0
s11-3-0,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-0,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-1,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-1,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-2,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-2,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-3,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-3,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-4,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-4,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-5,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-5,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-6,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-6,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-7,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-7,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-8,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-8,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-9,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-9,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
s11-3-10,synthetic_3hop,11,one_shot,1,0.2727272727272727,11,3,3,1,0.3333333333333333,0.3333333333333333,0,0.2727272727272727,1.0,0.7272727272727273,1.2222222222222223
s11-3-10,synthetic_3hop,11,oracle,1,0.2727272727272727,11,3,3,3,1.0,1.0,1,0.2727272727272727,1.0,0.7272727272727273,3.666666666666667
