dataset,split,example_id,condition,memory,reducer,layer,look_behind,budget_chunks,selected_chunks,index_bytes_per_chunk,temporal_query_buffer_bytes,routing_dots,evidence_recall,evidence_precision,any_evidence,chain_completion,exact_identity,mrr,requested_chunks,entropy,normalized_entropy,top1_margin,effective_candidates,contributing_query_states,contributing_memory_modes,score_concentration
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_current_b2,rank8_centroid8,current,27,2,4,28 49 27 33,256,128,6528,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9036972522735596,0.7385112047195435,0.29632568359375,18.241464614868164,2.0,1.0,0.8874184489250183
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_current_b4,rank8_centroid8,current,27,4,4,28 49 27 33,256,256,13056,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9036967754364014,0.7385110855102539,0.29632568359375,18.241455078125,4.0,1.0,0.8345667123794556
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_current_b8,rank8_centroid8,current,27,8,4,28 49 27 33,256,512,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9036970138549805,0.7385111451148987,0.29632568359375,18.241458892822266,8.0,1.0,0.8246188759803772
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_current_b16,rank8_centroid8,current,27,16,4,28 49 27 33,256,1024,52224,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9036967754364014,0.7385110855102539,0.29632568359375,18.241455078125,16.0,1.0,0.6612159609794617
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_mean_b1,rank8_centroid8,mean,27,1,4,28 49 27 33,256,64,3264,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9036972522735596,0.7385112047195435,0.2963237762451172,18.241464614868164,1.0,1.0,0.892942488193512
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_mean_b2,rank8_centroid8,mean,27,2,4,28 49 40 1,256,128,6528,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.023717164993286,0.7690364122390747,0.11440849304199219,20.567602157592773,2.0,1.0,0.8874184489250183
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_mean_b4,rank8_centroid8,mean,27,4,4,28 49 40 1,256,256,13056,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0239951610565186,0.7691071629524231,0.07023048400878906,20.573322296142578,4.0,1.0,0.8345667123794556
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_mean_b8,rank8_centroid8,mean,27,8,4,28 49 40 48,256,512,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.06453537940979,0.7794179320335388,0.023418426513671875,21.42450523376465,8.0,1.0,0.8246188759803772
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_mean_b16,rank8_centroid8,mean,27,16,4,28 49 40 48,256,1024,52224,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0500881671905518,0.7757434844970703,0.06095123291015625,21.117206573486328,16.0,1.0,0.6612159609794617
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_recency_b1,rank8_centroid8,recency,27,1,4,28 49 27 33,256,64,3264,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9036972522735596,0.7385112047195435,0.2963237762451172,18.241464614868164,1.0,1.0,0.892942488193512
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_recency_b2,rank8_centroid8,recency,27,2,4,28 49 40 27,256,128,6528,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0098392963409424,0.7655068039894104,0.15656280517578125,20.28413963317871,2.0,1.0,0.8874184489250183
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_recency_b4,rank8_centroid8,recency,27,4,4,28 49 40 1,256,256,13056,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.018519878387451,0.7677145600318909,0.09389686584472656,20.46098518371582,4.0,1.0,0.8345667123794556
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_recency_b8,rank8_centroid8,recency,27,8,4,28 49 40 1,256,512,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0421111583709717,0.7737146615982056,0.06719398498535156,20.949424743652344,8.0,1.0,0.8246188759803772
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_recency_b16,rank8_centroid8,recency,27,16,4,28 49 40 1,256,1024,52224,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0410985946655273,0.7734571099281311,0.06896591186523438,20.92822265625,16.0,1.0,0.6612159609794617
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_max_b1,rank8_centroid8,late_max,27,1,4,43 33 1 49,256,64,3264,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.1567065715789795,0.5485255122184753,0.4064617156982422,8.642626762390137,1.0,1.0,0.981069028377533
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_max_b2,rank8_centroid8,late_max,27,2,4,43 1 33 49,256,128,6528,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.643467664718628,0.6723257899284363,0.39127349853515625,14.061881065368652,2.0,1.0,0.9591378569602966
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_max_b4,rank8_centroid8,late_max,27,4,4,43 1 33 49,256,256,13056,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.791364908218384,0.7099411487579346,0.218841552734375,16.30325698852539,4.0,1.0,0.7994542717933655
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_max_b8,rank8_centroid8,late_max,27,8,4,43 1 33 49,256,512,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8852627277374268,0.7338226437568665,0.09185409545898438,17.90827178955078,8.0,1.0,0.7719829678535461
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_max_b16,rank8_centroid8,late_max,27,16,4,43 1 33 49,256,1024,52224,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8883559703826904,0.7346093654632568,0.09827423095703125,17.96375274658203,16.0,1.0,0.5905816555023193
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_top_mean_b1,rank8_centroid8,late_top_mean,27,1,4,28 49 27 33,256,64,3264,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.9036972522735596,0.7385112047195435,0.2963237762451172,18.241464614868164,1.0,1.0,0.892942488193512
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_top_mean_b2,rank8_centroid8,late_top_mean,27,2,4,28 49 40 1,256,128,6528,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0032505989074707,0.7638310790061951,0.11162757873535156,20.15093231201172,2.0,1.0,0.8874184489250183
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_top_mean_b4,rank8_centroid8,late_top_mean,27,4,4,28 49 40 1,256,256,13056,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.012424945831299,0.7661644220352173,0.04911613464355469,20.336654663085938,4.0,1.0,0.8345667123794556
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_top_mean_b8,rank8_centroid8,late_top_mean,27,8,4,28 49 40 1,256,512,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.035686492919922,0.772080659866333,0.017833709716796875,20.815261840820312,8.0,1.0,0.8246188759803772
hotpotqa,test,5ab88c075542991b5579efbe,rank8_centroid8_l27_late_top_mean_b16,rank8_centroid8,late_top_mean,27,16,4,28 49 40 1,256,1024,52224,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.034729480743408,0.7718372344970703,0.023611068725585938,20.795351028442383,16.0,1.0,0.6612159609794617
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l0_current_b1,rank16,current,0,1,4,43 40 0 24,2048,64,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.751936674118042,0.9542479515075684,0.36898040771484375,42.603511810302734,1.0,1.0,0.4265724718570709
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l0_current_b4,rank16,current,0,4,4,43 40 0 24,2048,256,104448,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.751936912536621,0.9542480707168579,0.36898040771484375,42.603519439697266,4.0,2.0,0.21251001954078674
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l0_current_b8,rank16,current,0,8,4,43 40 0 24,2048,512,208896,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.751936912536621,0.9542480707168579,0.36898040771484375,42.603519439697266,8.0,3.0,0.2051427662372589
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l0_late_max_b1,rank16,late_max,0,1,4,9 43 0 8,2048,64,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.686572790145874,0.9376236796379089,0.46881771087646484,39.907840728759766,1.0,1.0,0.7719157934188843
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l0_late_max_b4,rank16,late_max,0,4,4,25 23 24 20,2048,256,104448,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.3706514835357666,0.8572738766670227,0.015677452087402344,29.097476959228516,4.0,2.0,0.5912030935287476
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l0_late_max_b8,rank16,late_max,0,8,4,25 23 24 20,2048,512,208896,0.25,0.25,1.0,0.0,0.0,1.0,4.0,3.350639581680298,0.8521841764450073,0.0616912841796875,28.52096939086914,8.0,2.0,0.32210561633110046
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l8_current_b1,rank16,current,8,1,4,0 24 32 43,2048,64,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6957366466522217,0.9399543404579163,0.05768299102783203,40.275230407714844,1.0,1.0,0.7038583755493164
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l8_current_b4,rank16,current,8,4,4,0 24 32 43,2048,256,104448,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6957366466522217,0.9399543404579163,0.05768299102783203,40.275230407714844,4.0,1.0,0.5670661330223083
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l8_current_b8,rank16,current,8,8,4,0 24 32 43,2048,512,208896,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6957366466522217,0.9399543404579163,0.05768299102783203,40.275230407714844,8.0,1.0,0.5551678538322449
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l8_late_max_b1,rank16,late_max,8,1,4,0 24 7 9,2048,64,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.637948513031006,0.9252568483352661,0.644413948059082,38.013771057128906,1.0,1.0,0.7038583755493164
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l8_late_max_b4,rank16,late_max,8,4,4,0 9 24 8,2048,256,104448,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.604724645614624,0.9168068170547485,0.7114181518554688,36.77155685424805,4.0,1.0,0.5670661330223083
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l8_late_max_b8,rank16,late_max,8,8,4,0 9 24 8,2048,512,208896,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.595585823059082,0.9144825339317322,0.6738033294677734,36.43703842163086,8.0,1.0,0.5551678538322449
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l18_current_b1,rank16,current,18,1,4,43 0 24 40,2048,64,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6142807006835938,0.9192372560501099,0.0488128662109375,37.1246337890625,1.0,1.0,0.49806079268455505
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l18_current_b4,rank16,current,18,4,4,43 0 24 40,2048,256,104448,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6142807006835938,0.9192372560501099,0.0488128662109375,37.1246337890625,4.0,1.0,0.38009408116340637
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l18_current_b8,rank16,current,18,8,4,43 0 24 40,2048,512,208896,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6142807006835938,0.9192372560501099,0.0488128662109375,37.1246337890625,8.0,2.0,0.2071283459663391
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l18_late_max_b1,rank16,late_max,18,1,4,0 9 43 35,2048,64,26112,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5041403770446777,0.89122474193573,0.01445770263671875,33.252845764160156,1.0,1.0,0.5959913730621338
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l18_late_max_b4,rank16,late_max,18,4,4,0 9 8 35,2048,256,104448,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6394495964050293,0.9256386160850525,0.13669872283935547,38.07087707519531,4.0,1.0,0.6251447796821594
hotpotqa,test,5ab88c075542991b5579efbe,rank16_l18_late_max_b8,rank16,late_max,18,8,4,0 9 8 35,2048,512,208896,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6132264137268066,0.9189691543579102,0.2044048309326172,37.085514068603516,8.0,1.0,0.3552817702293396
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_current_b1,native_mean,current,27,1,4,37 0 8 16,4096,8192,640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.649644374847412,0.989363968372345,0.03938436508178711,38.46098709106445,1.0,1.0,1.0
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_current_b2,native_mean,current,27,2,4,37 0 8 16,4096,16384,1280,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.649644374847412,0.989363968372345,0.03938436508178711,38.46098709106445,2.0,1.0,0.7801499962806702
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_current_b4,native_mean,current,27,4,4,37 0 8 16,4096,32768,2560,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.649644374847412,0.989363968372345,0.03938436508178711,38.46098709106445,4.0,1.0,0.4310314953327179
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_current_b8,native_mean,current,27,8,4,37 0 8 16,4096,65536,5120,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.649644374847412,0.989363968372345,0.03938436508178711,38.46098709106445,8.0,1.0,0.22707587480545044
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_current_b16,native_mean,current,27,16,4,37 0 8 16,4096,131072,10240,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.649644374847412,0.989363968372345,0.03938436508178711,38.46098709106445,16.0,1.0,0.09820803999900818
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_mean_b1,native_mean,mean,27,1,4,37 0 8 16,4096,8192,640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.649644374847412,0.989363968372345,0.03938436508178711,38.46098709106445,1.0,1.0,1.0
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_mean_b2,native_mean,mean,27,2,4,0 16 8 37,4096,16384,1280,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6528878211975098,0.9902431964874268,0.04402589797973633,38.585933685302734,2.0,1.0,0.7371549606323242
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_mean_b4,native_mean,mean,27,4,4,0 8 16 37,4096,32768,2560,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6561269760131836,0.9911212921142578,0.020990371704101562,38.711124420166016,4.0,1.0,0.4082140624523163
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_mean_b8,native_mean,mean,27,8,4,0 16 8 24,4096,65536,5120,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.658019781112671,0.9916343688964844,0.016527175903320312,38.78446578979492,8.0,1.0,0.20983555912971497
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_mean_b16,native_mean,mean,27,16,4,16 0 37 8,4096,131072,10240,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6620922088623047,0.9927383661270142,0.043202877044677734,38.94273376464844,16.0,1.0,0.0931021198630333
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_recency_b1,native_mean,recency,27,1,4,37 0 8 16,4096,8192,640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.649644374847412,0.989363968372345,0.03938436508178711,38.46098709106445,1.0,1.0,1.0
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_recency_b2,native_mean,recency,27,2,4,0 16 8 37,4096,16384,1280,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6526336669921875,0.9901742935180664,0.043073177337646484,38.57612991333008,2.0,1.0,0.7371549606323242
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_recency_b4,native_mean,recency,27,4,4,0 8 16 37,4096,32768,2560,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.655352830886841,0.9909114241600037,0.02103900909423828,38.68116760253906,4.0,1.0,0.4082140624523163
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_recency_b8,native_mean,recency,27,8,4,0 8 16 37,4096,65536,5120,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.65671968460083,0.9912819862365723,0.024123668670654297,38.734073638916016,8.0,1.0,0.20983555912971497
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_recency_b16,native_mean,recency,27,16,4,0 16 8 37,4096,131072,10240,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.657504081726074,0.9914945960044861,0.017047882080078125,38.764469146728516,16.0,1.0,0.09619962424039841
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_max_b1,native_mean,late_max,27,1,4,37 0 8 16,4096,8192,640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.649644374847412,0.989363968372345,0.03938436508178711,38.46098709106445,1.0,1.0,1.0
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_max_b2,native_mean,late_max,27,2,4,0 16 8 37,4096,16384,1280,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6526339054107666,0.9901743531227112,0.043073177337646484,38.57613754272461,2.0,1.0,0.7371549606323242
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_max_b4,native_mean,late_max,27,4,4,0 8 16 37,4096,32768,2560,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.655352830886841,0.9909114241600037,0.02103900909423828,38.68116760253906,4.0,1.0,0.4082140624523163
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_max_b8,native_mean,late_max,27,8,4,0 8 16 37,4096,65536,5120,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.65671968460083,0.9912819862365723,0.0241241455078125,38.734073638916016,8.0,1.0,0.20983555912971497
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_max_b16,native_mean,late_max,27,16,4,0 16 8 37,4096,131072,10240,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.657504081726074,0.9914945960044861,0.017047882080078125,38.764469146728516,16.0,1.0,0.09619962424039841
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_top_mean_b1,native_mean,late_top_mean,27,1,4,37 0 8 16,4096,8192,640,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.649644374847412,0.989363968372345,0.03938436508178711,38.46098709106445,1.0,1.0,1.0
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_top_mean_b2,native_mean,late_top_mean,27,2,4,0 16 8 37,4096,16384,1280,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6526339054107666,0.9901743531227112,0.043073177337646484,38.57613754272461,2.0,1.0,0.7371549606323242
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_top_mean_b4,native_mean,late_top_mean,27,4,4,0 8 16 37,4096,32768,2560,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.655352830886841,0.9909114241600037,0.02103900909423828,38.68116760253906,4.0,1.0,0.4082140624523163
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_top_mean_b8,native_mean,late_top_mean,27,8,4,0 8 16 37,4096,65536,5120,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.65671968460083,0.9912819862365723,0.0241241455078125,38.734073638916016,8.0,1.0,0.20983555912971497
hotpotqa,test,5a714b645542994082a3e78b,native_mean_l27_late_top_mean_b16,native_mean,late_top_mean,27,16,4,0 16 8 37,4096,131072,10240,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.657504081726074,0.9914945960044861,0.017047882080078125,38.764469146728516,16.0,1.0,0.09619962424039841
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_current_b1,rank16,current,27,1,4,24 34 37 25,2048,64,20480,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.016045093536377,0.817604660987854,0.3594989776611328,20.410409927368164,1.0,1.0,0.8161910176277161
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_current_b2,rank16,current,27,2,4,24 34 37 25,2048,128,40960,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.016045093536377,0.817604660987854,0.3594989776611328,20.410409927368164,2.0,1.0,0.8038284778594971
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_current_b4,rank16,current,27,4,4,24 34 37 25,2048,256,81920,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.016045093536377,0.817604660987854,0.3594989776611328,20.410409927368164,4.0,1.0,0.7573186159133911
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_current_b8,rank16,current,27,8,4,24 34 37 25,2048,512,163840,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.016045093536377,0.817604660987854,0.3594989776611328,20.410409927368164,8.0,1.0,0.7522097826004028
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_current_b16,rank16,current,27,16,4,24 34 37 25,2048,1024,327680,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.016045093536377,0.817604660987854,0.3594989776611328,20.410409927368164,16.0,1.0,0.44961875677108765
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_mean_b1,rank16,mean,27,1,4,24 34 37 25,2048,64,20480,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.016045093536377,0.817604660987854,0.3594989776611328,20.410409927368164,1.0,1.0,0.8161910176277161
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_mean_b2,rank16,mean,27,2,4,24 37 34 16,2048,128,40960,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.107443332672119,0.8423813581466675,0.4168224334716797,22.363794326782227,2.0,1.0,0.8038284778594971
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_mean_b4,rank16,mean,27,4,4,24 37 34 0,2048,256,81920,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.152074098587036,0.8544800877571106,0.3936443328857422,23.3845157623291,4.0,1.0,0.7573186159133911
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_mean_b8,rank16,mean,27,8,4,24 37 0 34,2048,512,163840,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.237145185470581,0.8775416016578674,0.3518333435058594,25.4609317779541,8.0,1.0,0.7522097826004028
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_mean_b16,rank16,mean,27,16,4,24 37 34 0,2048,1024,327680,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.2341647148132324,0.876733660697937,0.2835712432861328,25.38515853881836,16.0,1.0,0.44961875677108765
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_recency_b1,rank16,recency,27,1,4,24 34 37 25,2048,64,20480,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.016045093536377,0.817604660987854,0.3594989776611328,20.410409927368164,1.0,1.0,0.8161910176277161
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_recency_b2,rank16,recency,27,2,4,24 37 34 16,2048,128,40960,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0939793586730957,0.8387314677238464,0.40360260009765625,22.064706802368164,2.0,1.0,0.8038284778594971
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_recency_b4,rank16,recency,27,4,4,24 37 34 0,2048,256,81920,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.1301023960113525,0.8485239148139954,0.39212989807128906,22.87632179260254,4.0,1.0,0.7573186159133911
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_recency_b8,rank16,recency,27,8,4,24 37 34 0,2048,512,163840,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.1798853874206543,0.8620193004608154,0.36957550048828125,24.04399871826172,8.0,1.0,0.7522097826004028
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_recency_b16,rank16,recency,27,16,4,24 37 34 0,2048,1024,327680,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.184783697128296,0.8633471727371216,0.36408042907714844,24.16206169128418,16.0,1.0,0.44961875677108765
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_late_max_b1,rank16,late_max,27,1,4,24 34 37 33,2048,64,20480,0.2,0.25,1.0,0.0,0.0,0.25,4.0,3.0493040084838867,0.8266206383705139,0.20026016235351562,21.10065269470215,1.0,1.0,0.8161910176277161
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_late_max_b2,rank16,late_max,27,2,4,24 34 37 33,2048,128,40960,0.2,0.25,1.0,0.0,0.0,0.25,4.0,3.1434037685394287,0.8521296977996826,0.4852275848388672,23.182641983032227,2.0,1.0,0.8038284778594971
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_late_max_b4,rank16,late_max,27,4,4,24 37 34 0,2048,256,81920,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.1744394302368164,0.8605430126190186,0.4050865173339844,23.913410186767578,4.0,1.0,0.7573186159133911
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_late_max_b8,rank16,late_max,27,8,4,24 37 34 0,2048,512,163840,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.2195746898651123,0.8727784752845764,0.3668079376220703,25.01747703552246,8.0,1.0,0.7522097826004028
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_late_max_b16,rank16,late_max,27,16,4,24 37 34 0,2048,1024,327680,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.2225406169891357,0.8735825419425964,0.3767280578613281,25.091787338256836,16.0,1.0,0.44961875677108765
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_late_top_mean_b1,rank16,late_top_mean,27,1,4,24 34 37 25,2048,64,20480,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.016045093536377,0.817604660987854,0.3594989776611328,20.410409927368164,1.0,1.0,0.8161910176277161
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_late_top_mean_b2,rank16,late_top_mean,27,2,4,24 37 34 0,2048,128,40960,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.1016011238098145,0.8407976031303406,0.4059295654296875,22.2335205078125,2.0,1.0,0.8038284778594971
hotpotqa,test,5a714b645542994082a3e78b,rank16_l27_late_top_mean_b4,rank16,late_top_mean,27,4,4,24 37 34 0,2048,256,81920,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.1375696659088135,0.8505481481552124,0.3816337585449219,23.04778480529785,4.0,1.0,0.7573186159133911
