any_evidence,budget,candidate_chunks,chain_completion,condition,dataset,depth,evidence_coverage,exact_evidence_identity,example_id,fraction,frontier_projection,gist_comparisons,materialized_kv_fraction,materialized_kv_tokens,routing_seconds,seed,unique_selected_chunks
1.0,8,36,1.0,one_shot,hotpotqa,1,1.0,1.0,5a710a915542994082a3e504,0.2,memory,36,0.2222222222222222,256,0.008628099982161075,71,8
1.0,8,36,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.75,0.0,5a710a915542994082a3e504,0.2,memory,180,0.2222222222222222,256,0.021223499963525683,71,8
1.0,8,36,1.0,chunk_closure_query_frontier,hotpotqa,2,0.75,0.0,5a710a915542994082a3e504,0.2,query,180,0.2222222222222222,256,0.02167129999725148,71,8
1.0,11,36,1.0,one_shot,hotpotqa,1,1.0,1.0,5a710a915542994082a3e504,0.3,memory,36,0.3055555555555556,352,0.010723400046117604,71,11
1.0,11,36,1.0,chunk_closure_memory_frontier,hotpotqa,2,1.0,1.0,5a710a915542994082a3e504,0.3,memory,252,0.3055555555555556,352,0.03219629998784512,71,11
1.0,11,36,1.0,chunk_closure_query_frontier,hotpotqa,2,1.0,1.0,5a710a915542994082a3e504,0.3,query,252,0.3055555555555556,352,0.03619660000549629,71,11
0.0,2,38,0.0,one_shot,hotpotqa,1,0.0,0.0,5adc93a4554299438c868e01,0.05,memory,38,0.053467000835421885,64,0.006004300026688725,71,2
1.0,2,38,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5adc93a4554299438c868e01,0.05,memory,76,0.053467000835421885,64,0.010069799958728254,71,2
1.0,2,38,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5adc93a4554299438c868e01,0.05,query,76,0.053467000835421885,64,0.009075600013602525,71,2
1.0,4,38,0.0,one_shot,hotpotqa,1,0.2,0.0,5adc93a4554299438c868e01,0.1,memory,38,0.10693400167084377,128,0.00778879999415949,71,4
1.0,4,38,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5adc93a4554299438c868e01,0.1,memory,114,0.10693400167084377,128,0.01491969998460263,71,4
1.0,4,38,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5adc93a4554299438c868e01,0.1,query,114,0.10693400167084377,128,0.014595399959944189,71,4
1.0,8,38,0.0,one_shot,hotpotqa,1,0.2,0.0,5adc93a4554299438c868e01,0.2,memory,38,0.21386800334168754,256,0.008776800008490682,71,8
1.0,8,38,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5adc93a4554299438c868e01,0.2,memory,190,0.21386800334168754,256,0.02562450000550598,71,8
1.0,8,38,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5adc93a4554299438c868e01,0.2,query,190,0.21386800334168754,256,0.027973299962468445,71,8
1.0,12,38,0.0,one_shot,hotpotqa,1,0.2,0.0,5adc93a4554299438c868e01,0.3,memory,38,0.3208020050125313,384,0.011372400040272623,71,12
1.0,12,38,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5adc93a4554299438c868e01,0.3,memory,266,0.3208020050125313,384,0.036440800002310425,71,12
1.0,12,38,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5adc93a4554299438c868e01,0.3,query,266,0.3208020050125313,384,0.03834690002258867,71,12
0.0,7,126,0.0,one_shot,hotpotqa,1,0.0,0.0,5ab7f97a5542991d322237ef,0.05,memory,126,0.055569337633341605,224,0.008938900020439178,71,7
0.0,7,126,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab7f97a5542991d322237ef,0.05,memory,630,0.055569337633341605,224,0.02955359994666651,71,7
0.0,7,126,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5ab7f97a5542991d322237ef,0.05,query,630,0.055569337633341605,224,0.020859300042502582,71,7
0.0,13,126,0.0,one_shot,hotpotqa,1,0.0,0.0,5ab7f97a5542991d322237ef,0.1,memory,126,0.10320019846192012,416,0.011967800033744425,71,13
0.0,13,126,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab7f97a5542991d322237ef,0.1,memory,1008,0.10320019846192012,416,0.044095000019297004,71,13
0.0,13,126,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5ab7f97a5542991d322237ef,0.1,query,1008,0.10320019846192012,416,0.03709209995577112,71,13
1.0,26,126,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab7f97a5542991d322237ef,0.2,memory,126,0.20640039692384024,832,0.018424200010485947,71,26
1.0,26,126,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab7f97a5542991d322237ef,0.2,memory,1764,0.20640039692384024,832,0.09185219998471439,71,26
1.0,26,126,0.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5ab7f97a5542991d322237ef,0.2,query,1764,0.2061523195236914,831,0.09390290000010282,71,26
1.0,38,126,1.0,one_shot,hotpotqa,1,0.75,0.0,5ab7f97a5542991d322237ef,0.3,memory,126,0.3014140411808484,1215,0.024626899976283312,71,38
1.0,38,126,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.5,0.0,5ab7f97a5542991d322237ef,0.3,memory,2520,0.3014140411808484,1215,0.1638848000438884,71,38
1.0,38,126,0.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5ab7f97a5542991d322237ef,0.3,query,2520,0.3014140411808484,1215,0.17305039998609573,71,38
1.0,2,39,0.0,one_shot,hotpotqa,1,0.25,0.0,5a8888e35542997e5c09a5f6,0.05,memory,39,0.05186385737439222,64,0.006049999967217445,71,2
1.0,2,39,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.5,0.0,5a8888e35542997e5c09a5f6,0.05,memory,78,0.05186385737439222,64,0.01160700002219528,71,2
1.0,2,39,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5a8888e35542997e5c09a5f6,0.05,query,78,0.05186385737439222,64,0.009913099987898022,71,2
1.0,4,39,0.0,one_shot,hotpotqa,1,0.25,0.0,5a8888e35542997e5c09a5f6,0.1,memory,39,0.10372771474878444,128,0.007022099976893514,71,4
1.0,4,39,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.75,0.0,5a8888e35542997e5c09a5f6,0.1,memory,117,0.10372771474878444,128,0.015701700001955032,71,4
1.0,4,39,0.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5a8888e35542997e5c09a5f6,0.1,query,117,0.10372771474878444,128,0.01533910003490746,71,4
1.0,8,39,0.0,one_shot,hotpotqa,1,0.5,0.0,5a8888e35542997e5c09a5f6,0.2,memory,39,0.20745542949756887,256,0.01009110000450164,71,8
1.0,8,39,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.75,0.0,5a8888e35542997e5c09a5f6,0.2,memory,195,0.20745542949756887,256,0.02460800000699237,71,8
1.0,8,39,0.0,chunk_closure_query_frontier,hotpotqa,2,0.75,0.0,5a8888e35542997e5c09a5f6,0.2,query,195,0.20745542949756887,256,0.0288171999854967,71,8
1.0,12,39,0.0,one_shot,hotpotqa,1,0.75,0.0,5a8888e35542997e5c09a5f6,0.3,memory,39,0.31118314424635335,384,0.010965900029987097,71,12
1.0,12,39,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.75,0.0,5a8888e35542997e5c09a5f6,0.3,memory,273,0.31118314424635335,384,0.036743100034072995,71,12
1.0,12,39,0.0,chunk_closure_query_frontier,hotpotqa,2,0.75,0.0,5a8888e35542997e5c09a5f6,0.3,query,273,0.31118314424635335,384,0.04195340001024306,71,12
1.0,3,55,0.0,one_shot,hotpotqa,1,0.2,0.0,5a8c8502554299585d9e36d0,0.05,memory,55,0.055204140310523286,96,0.010315899970009923,71,3
1.0,3,55,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5a8c8502554299585d9e36d0,0.05,memory,165,0.055204140310523286,96,0.013467199984006584,71,3
1.0,3,55,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5a8c8502554299585d9e36d0,0.05,query,165,0.055204140310523286,96,0.01294909999705851,71,3
1.0,6,55,0.0,one_shot,hotpotqa,1,0.2,0.0,5a8c8502554299585d9e36d0,0.1,memory,55,0.11040828062104657,192,0.01039650000166148,71,6
1.0,6,55,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5a8c8502554299585d9e36d0,0.1,memory,220,0.11040828062104657,192,0.017146199999842793,71,6
1.0,6,55,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5a8c8502554299585d9e36d0,0.1,query,220,0.11040828062104657,192,0.018868000013753772,71,6
1.0,11,55,0.0,one_shot,hotpotqa,1,0.2,0.0,5a8c8502554299585d9e36d0,0.2,memory,55,0.2024151811385854,352,0.011289499991107732,71,11
1.0,11,55,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5a8c8502554299585d9e36d0,0.2,memory,385,0.2024151811385854,352,0.03665030002593994,71,11
1.0,11,55,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5a8c8502554299585d9e36d0,0.2,query,385,0.19033927544565843,331,0.033883599971886724,71,11
1.0,17,55,0.0,one_shot,hotpotqa,1,0.4,0.0,5a8c8502554299585d9e36d0,0.3,memory,55,0.300747556066705,523,0.014862700016237795,71,17
1.0,17,55,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5a8c8502554299585d9e36d0,0.3,memory,550,0.312823461759632,544,0.05392040003789589,71,17
1.0,17,55,0.0,chunk_closure_query_frontier,hotpotqa,2,0.4,0.0,5a8c8502554299585d9e36d0,0.3,query,550,0.300747556066705,523,0.0631207000114955,71,17
0.0,3,47,0.0,one_shot,hotpotqa,1,0.0,0.0,5a84c4bb5542991dd0999dec,0.05,memory,47,0.06499661475964794,96,0.007745200011413544,71,3
0.0,3,47,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5a84c4bb5542991dd0999dec,0.05,memory,141,0.06499661475964794,96,0.015270100033376366,71,3
0.0,3,47,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5a84c4bb5542991dd0999dec,0.05,query,141,0.06499661475964794,96,0.01473450002958998,71,3
0.0,5,47,0.0,one_shot,hotpotqa,1,0.0,0.0,5a84c4bb5542991dd0999dec,0.1,memory,47,0.1083276912660799,160,0.006691600021440536,71,5
0.0,5,47,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5a84c4bb5542991dd0999dec,0.1,memory,188,0.1083276912660799,160,0.021281099994666874,71,5
1.0,5,47,0.0,chunk_closure_query_frontier,hotpotqa,2,0.14285714285714285,0.0,5a84c4bb5542991dd0999dec,0.1,query,188,0.1083276912660799,160,0.01915579999331385,71,5
1.0,10,47,0.0,one_shot,hotpotqa,1,0.14285714285714285,0.0,5a84c4bb5542991dd0999dec,0.2,memory,47,0.2166553825321598,320,0.011743899958673865,71,10
0.0,10,47,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5a84c4bb5542991dd0999dec,0.2,memory,282,0.2166553825321598,320,0.03325920004863292,71,10
1.0,10,47,0.0,chunk_closure_query_frontier,hotpotqa,2,0.14285714285714285,0.0,5a84c4bb5542991dd0999dec,0.2,query,282,0.2166553825321598,320,0.029102500004228204,71,10
1.0,15,47,0.0,one_shot,hotpotqa,1,0.14285714285714285,0.0,5a84c4bb5542991dd0999dec,0.3,memory,47,0.32498307379823965,480,0.012813100009225309,71,15
1.0,15,47,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.14285714285714285,0.0,5a84c4bb5542991dd0999dec,0.3,memory,423,0.32498307379823965,480,0.04853030003141612,71,15
1.0,15,47,0.0,chunk_closure_query_frontier,hotpotqa,2,0.14285714285714285,0.0,5a84c4bb5542991dd0999dec,0.3,query,423,0.32498307379823965,480,0.049501400033477694,71,15
0.0,3,50,0.0,one_shot,hotpotqa,1,0.0,0.0,5abbd4035542993f40c73bcb,0.05,memory,50,0.043865225683407505,69,0.007106800039764494,71,3
0.0,3,50,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5abbd4035542993f40c73bcb,0.05,memory,150,0.06102987921169739,96,0.013317799952346832,71,3
1.0,3,50,1.0,chunk_closure_query_frontier,hotpotqa,2,0.14285714285714285,0.0,5abbd4035542993f40c73bcb,0.05,query,150,0.06102987921169739,96,0.013963699981104583,71,3
1.0,5,50,1.0,one_shot,hotpotqa,1,0.2857142857142857,0.0,5abbd4035542993f40c73bcb,0.1,memory,50,0.0845518118245391,133,0.008558799978345633,71,5
1.0,5,50,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.14285714285714285,0.0,5abbd4035542993f40c73bcb,0.1,memory,200,0.0845518118245391,133,0.019693900016136467,71,5
1.0,5,50,1.0,chunk_closure_query_frontier,hotpotqa,2,0.14285714285714285,0.0,5abbd4035542993f40c73bcb,0.1,query,200,0.0845518118245391,133,0.01962370000546798,71,5
1.0,10,50,1.0,one_shot,hotpotqa,1,0.42857142857142855,0.0,5abbd4035542993f40c73bcb,0.2,memory,50,0.18626827717736807,293,0.008626100025139749,71,10
1.0,10,50,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.5714285714285714,0.0,5abbd4035542993f40c73bcb,0.2,memory,300,0.18626827717736807,293,0.02901410002959892,71,10
1.0,10,50,1.0,chunk_closure_query_frontier,hotpotqa,2,0.42857142857142855,0.0,5abbd4035542993f40c73bcb,0.2,query,300,0.18626827717736807,293,0.033325099968351424,71,10
1.0,15,50,1.0,one_shot,hotpotqa,1,0.5714285714285714,0.0,5abbd4035542993f40c73bcb,0.3,memory,50,0.28798474253019707,453,0.012386399961542338,71,15
1.0,15,50,1.0,chunk_closure_memory_frontier,hotpotqa,2,0.5714285714285714,0.0,5abbd4035542993f40c73bcb,0.3,memory,450,0.28798474253019707,453,0.05768600001465529,71,15
1.0,15,50,1.0,chunk_closure_query_frontier,hotpotqa,2,0.42857142857142855,0.0,5abbd4035542993f40c73bcb,0.3,query,450,0.28798474253019707,453,0.05171339999651536,71,15
1.0,3,55,0.0,one_shot,hotpotqa,1,0.2,0.0,5ae6143f5542996de7b71b2d,0.05,memory,55,0.050770108385624645,89,0.006312299985438585,71,3
1.0,3,55,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.2,0.0,5ae6143f5542996de7b71b2d,0.05,memory,165,0.050770108385624645,89,0.01926809997530654,71,3
1.0,3,55,1.0,chunk_closure_query_frontier,hotpotqa,2,0.4,0.0,5ae6143f5542996de7b71b2d,0.05,query,165,0.050770108385624645,89,0.013780499983113259,71,3
1.0,6,55,0.0,one_shot,hotpotqa,1,0.4,0.0,5ae6143f5542996de7b71b2d,0.1,memory,55,0.10553337136337707,185,0.008141300000716,71,6
1.0,6,55,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.4,0.0,5ae6143f5542996de7b71b2d,0.1,memory,220,0.10553337136337707,185,0.017067100037820637,71,6
1.0,6,55,1.0,chunk_closure_query_frontier,hotpotqa,2,0.4,0.0,5ae6143f5542996de7b71b2d,0.1,query,220,0.10553337136337707,185,0.017550299991853535,71,6
1.0,11,55,0.0,one_shot,hotpotqa,1,0.4,0.0,5ae6143f5542996de7b71b2d,0.2,memory,55,0.19680547632629777,345,0.00924530002521351,71,11
1.0,11,55,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.4,0.0,5ae6143f5542996de7b71b2d,0.2,memory,385,0.19680547632629777,345,0.040227700024843216,71,11
1.0,11,55,1.0,chunk_closure_query_frontier,hotpotqa,2,0.6,0.0,5ae6143f5542996de7b71b2d,0.2,query,385,0.19680547632629777,345,0.030850199982523918,71,11
1.0,17,55,0.0,one_shot,hotpotqa,1,0.4,0.0,5ae6143f5542996de7b71b2d,0.3,memory,55,0.30633200228180263,537,0.012791700020898134,71,17
1.0,17,55,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.4,0.0,5ae6143f5542996de7b71b2d,0.3,memory,550,0.30633200228180263,537,0.055734299996402115,71,17
1.0,17,55,1.0,chunk_closure_query_frontier,hotpotqa,2,0.6,0.0,5ae6143f5542996de7b71b2d,0.3,query,550,0.30633200228180263,537,0.058697399974334985,71,17
0.0,2,29,0.0,one_shot,hotpotqa,1,0.0,0.0,5a7e513a5542994959419996,0.05,memory,29,0.06964091403699674,64,0.0066936000366695225,71,2
1.0,2,29,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5a7e513a5542994959419996,0.05,memory,58,0.06964091403699674,64,0.010815899993758649,71,2
0.0,2,29,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5a7e513a5542994959419996,0.05,query,58,0.06964091403699674,64,0.011414500011596829,71,2
1.0,3,29,0.0,one_shot,hotpotqa,1,0.25,0.0,5a7e513a5542994959419996,0.1,memory,29,0.1044613710554951,96,0.006927300011739135,71,3
1.0,3,29,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5a7e513a5542994959419996,0.1,memory,87,0.1044613710554951,96,0.010833300009835511,71,3
0.0,3,29,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5a7e513a5542994959419996,0.1,query,87,0.1044613710554951,96,0.013496600033249706,71,3
1.0,6,29,0.0,one_shot,hotpotqa,1,0.25,0.0,5a7e513a5542994959419996,0.2,memory,29,0.19912948857453755,183,0.008790899999439716,71,6
1.0,6,29,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5a7e513a5542994959419996,0.2,memory,116,0.2089227421109902,192,0.018587700033094734,71,6
1.0,6,29,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5a7e513a5542994959419996,0.2,query,116,0.19912948857453755,183,0.01776600000448525,71,6
1.0,9,29,0.0,one_shot,hotpotqa,1,0.25,0.0,5a7e513a5542994959419996,0.3,memory,29,0.30359085963003263,279,0.010185700026340783,71,9
1.0,9,29,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5a7e513a5542994959419996,0.3,memory,174,0.30359085963003263,279,0.038150500040501356,71,9
1.0,9,29,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5a7e513a5542994959419996,0.3,query,174,0.30359085963003263,279,0.034603499982040375,71,9
0.0,3,47,0.0,one_shot,hotpotqa,1,0.0,0.0,5a80d6be55429938b6142206,0.05,memory,47,0.06517311608961303,96,0.007809199974872172,71,3
0.0,3,47,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5a80d6be55429938b6142206,0.05,memory,141,0.06517311608961303,96,0.012802300043404102,71,3
0.0,3,47,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5a80d6be55429938b6142206,0.05,query,141,0.06517311608961303,96,0.014346300042234361,71,3
0.0,5,47,0.0,one_shot,hotpotqa,1,0.0,0.0,5a80d6be55429938b6142206,0.1,memory,47,0.08757637474541752,129,0.006354399956762791,71,5
0.0,5,47,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5a80d6be55429938b6142206,0.1,memory,188,0.10862186014935506,160,0.018530800007283688,71,5
0.0,5,47,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5a80d6be55429938b6142206,0.1,query,188,0.10862186014935506,160,0.01765039999736473,71,5
1.0,10,47,0.0,one_shot,hotpotqa,1,0.25,0.0,5a80d6be55429938b6142206,0.2,memory,47,0.19619823489477256,289,0.011416700028348714,71,10
1.0,10,47,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5a80d6be55429938b6142206,0.2,memory,282,0.19619823489477256,289,0.027258899994194508,71,10
1.0,10,47,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5a80d6be55429938b6142206,0.2,query,282,0.19619823489477256,289,0.02771499997470528,71,10
1.0,15,47,0.0,one_shot,hotpotqa,1,0.5,0.0,5a80d6be55429938b6142206,0.3,memory,47,0.3048200950441276,449,0.012878599984105676,71,15
1.0,15,47,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.5,0.0,5a80d6be55429938b6142206,0.3,memory,423,0.3048200950441276,449,0.045589699991978705,71,15
1.0,15,47,0.0,chunk_closure_query_frontier,hotpotqa,2,0.5,0.0,5a80d6be55429938b6142206,0.3,query,423,0.3048200950441276,449,0.047044900013133883,71,15
0.0,3,51,0.0,one_shot,hotpotqa,1,0.0,0.0,5ab88c075542991b5579efbe,0.05,memory,51,0.05896805896805897,96,0.007819299993570894,71,3
0.0,3,51,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5ab88c075542991b5579efbe,0.05,memory,153,0.05896805896805897,96,0.014697799982968718,71,3
0.0,3,51,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5ab88c075542991b5579efbe,0.05,query,153,0.05896805896805897,96,0.015417699993122369,71,3
0.0,6,51,0.0,one_shot,hotpotqa,1,0.0,0.0,5ab88c075542991b5579efbe,0.1,memory,51,0.11793611793611794,192,0.011371699976734817,71,6
1.0,6,51,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab88c075542991b5579efbe,0.1,memory,204,0.11793611793611794,192,0.020026199985295534,71,6
0.0,6,51,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5ab88c075542991b5579efbe,0.1,query,204,0.11793611793611794,192,0.020061299961525947,71,6
1.0,11,51,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab88c075542991b5579efbe,0.2,memory,51,0.21621621621621623,352,0.012137899990193546,71,11
1.0,11,51,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab88c075542991b5579efbe,0.2,memory,357,0.21621621621621623,352,0.03182219999143854,71,11
1.0,11,51,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab88c075542991b5579efbe,0.2,query,357,0.21621621621621623,352,0.040281300025526434,71,11
1.0,16,51,0.0,one_shot,hotpotqa,1,0.25,0.0,5ab88c075542991b5579efbe,0.3,memory,51,0.3144963144963145,512,0.012701700034085661,71,16
1.0,16,51,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.25,0.0,5ab88c075542991b5579efbe,0.3,memory,459,0.3144963144963145,512,0.05487150000408292,71,16
1.0,16,51,0.0,chunk_closure_query_frontier,hotpotqa,2,0.25,0.0,5ab88c075542991b5579efbe,0.3,query,459,0.3144963144963145,512,0.04652560001704842,71,16
0.0,2,40,0.0,one_shot,hotpotqa,1,0.0,0.0,5a714b645542994082a3e78b,0.05,memory,40,0.05075337034099921,64,0.007637900009285659,71,2
0.0,2,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5a714b645542994082a3e78b,0.05,memory,80,0.05075337034099921,64,0.007668000005651265,71,2
0.0,2,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.0,0.0,5a714b645542994082a3e78b,0.05,query,80,0.05075337034099921,64,0.010860499984119087,71,2
1.0,4,40,0.0,one_shot,hotpotqa,1,0.2,0.0,5a714b645542994082a3e78b,0.1,memory,40,0.10150674068199841,128,0.00659910001559183,71,4
0.0,4,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5a714b645542994082a3e78b,0.1,memory,120,0.10150674068199841,128,0.013063699996564537,71,4
1.0,4,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.2,0.0,5a714b645542994082a3e78b,0.1,query,120,0.10150674068199841,128,0.01337140001123771,71,4
1.0,8,40,0.0,one_shot,hotpotqa,1,0.4,0.0,5a714b645542994082a3e78b,0.2,memory,40,0.20301348136399683,256,0.009947700018528849,71,8
1.0,8,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.4,0.0,5a714b645542994082a3e78b,0.2,memory,200,0.20301348136399683,256,0.021438200026750565,71,8
1.0,8,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.6,0.0,5a714b645542994082a3e78b,0.2,query,200,0.20301348136399683,256,0.022601099975872785,71,8
1.0,12,40,1.0,one_shot,hotpotqa,1,0.6,0.0,5a714b645542994082a3e78b,0.3,memory,40,0.3045202220459952,384,0.012680599989835173,71,12
1.0,12,40,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.6,0.0,5a714b645542994082a3e78b,0.3,memory,280,0.3045202220459952,384,0.03464849997544661,71,12
1.0,12,40,0.0,chunk_closure_query_frontier,hotpotqa,2,0.6,0.0,5a714b645542994082a3e78b,0.3,query,280,0.3045202220459952,384,0.03766039997572079,71,12
1.0,4,62,0.0,one_shot,hotpotqa,1,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.05,memory,62,0.0652395514780836,128,0.005902300006709993,71,4
0.0,4,62,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.0,0.0,5abce85755429959677d6b3e,0.05,memory,186,0.0652395514780836,128,0.01609739998821169,71,4
1.0,4,62,0.0,chunk_closure_query_frontier,hotpotqa,2,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.05,query,186,0.0652395514780836,128,0.01561010000295937,71,4
1.0,7,62,0.0,one_shot,hotpotqa,1,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.1,memory,62,0.11416921508664628,224,0.009369899984449148,71,7
1.0,7,62,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.1,memory,310,0.11416921508664628,224,0.020735599973704666,71,7
1.0,7,62,0.0,chunk_closure_query_frontier,hotpotqa,2,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.1,query,310,0.11416921508664628,224,0.02505090000340715,71,7
1.0,13,62,0.0,one_shot,hotpotqa,1,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.2,memory,62,0.21202854230377166,416,0.01402339997002855,71,13
1.0,13,62,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.2,memory,496,0.21202854230377166,416,0.04657599999336526,71,13
1.0,13,62,0.0,chunk_closure_query_frontier,hotpotqa,2,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.2,query,496,0.21202854230377166,416,0.04247730004135519,71,13
1.0,19,62,0.0,one_shot,hotpotqa,1,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.3,memory,62,0.30988786952089703,608,0.012881500006187707,71,19
1.0,19,62,0.0,chunk_closure_memory_frontier,hotpotqa,2,0.3333333333333333,0.0,5abce85755429959677d6b3e,0.3,memory,682,0.30988786952089703,608,0.06514710001647472,71,19
1.0,19,62,0.0,chunk_closure_query_frontier,hotpotqa,2,0.16666666666666666,0.0,5abce85755429959677d6b3e,0.3,query,682,0.30988786952089703,608,0.06267760001355782,71,19
