dataset,example_id,partition,seed,scale,facet_count,mean_score,score_std,scale_max
musique,2hop__103889_86452,test,71,8,23,-0.15939471125602722,0.10065007954835892,0.0614798478782177
musique,2hop__103889_86452,test,71,16,15,-0.16427990794181824,0.09155157953500748,-0.020158277824521065
musique,2hop__104095_40501,test,11,global,1,-0.4129182994365692,0.1573423594236374,-0.10374416410923004
musique,2hop__104095_40501,test,11,1,17,-0.15128260850906372,0.13012808561325073,0.2525538206100464
musique,2hop__104095_40501,test,11,2,16,-0.1657841056585312,0.12898775935173035,0.2306670844554901
musique,2hop__104095_40501,test,11,4,14,-0.1734573096036911,0.12865184247493744,0.23572149872779846
musique,2hop__104095_40501,test,11,8,10,-0.18323339521884918,0.12866321206092834,0.18666960299015045
musique,2hop__104095_40501,test,11,16,2,-0.18515968322753906,0.13041092455387115,0.1368892788887024
musique,2hop__104095_40501,test,23,global,1,-0.24722450971603394,0.19756795465946198,0.2046263962984085
musique,2hop__104095_40501,test,23,1,17,0.09216157346963882,0.1515110284090042,0.5178621411323547
musique,2hop__104095_40501,test,23,2,16,0.09439606219530106,0.15062089264392853,0.5114303827285767
musique,2hop__104095_40501,test,23,4,14,0.10285715758800507,0.15090882778167725,0.5060782432556152
musique,2hop__104095_40501,test,23,8,10,0.10142642259597778,0.1510808914899826,0.4887232184410095
musique,2hop__104095_40501,test,23,16,2,0.10986398905515671,0.15012475848197937,0.48521578311920166
musique,2hop__104095_40501,test,37,global,1,-0.7105890512466431,0.07539461553096771,-0.5257395505905151
musique,2hop__104095_40501,test,37,1,17,-0.3332323431968689,0.09986517578363419,-0.0659792423248291
musique,2hop__104095_40501,test,37,2,16,-0.3595840334892273,0.09473312646150589,-0.10371862351894379
musique,2hop__104095_40501,test,37,4,14,-0.3789834976196289,0.09082581847906113,-0.12735708057880402
musique,2hop__104095_40501,test,37,8,10,-0.3884212374687195,0.08062336593866348,-0.16157186031341553
musique,2hop__104095_40501,test,37,16,2,-0.40332460403442383,0.06948121637105942,-0.22523172199726105
musique,2hop__104095_40501,test,53,global,1,-0.29541638493537903,0.19368936121463776,0.1736583411693573
musique,2hop__104095_40501,test,53,1,17,-0.08217588067054749,0.14838939905166626,0.4102345108985901
musique,2hop__104095_40501,test,53,2,16,-0.0904342457652092,0.15085887908935547,0.3457912504673004
musique,2hop__104095_40501,test,53,4,14,-0.09620971232652664,0.15339772403240204,0.3436952233314514
musique,2hop__104095_40501,test,53,8,10,-0.09682316333055496,0.15137799084186554,0.3301210403442383
musique,2hop__104095_40501,test,53,16,2,-0.10173023492097855,0.14963985979557037,0.3137339949607849
musique,2hop__104095_40501,test,71,global,1,-0.48532581329345703,0.13012275099754333,-0.23903171718120575
musique,2hop__104095_40501,test,71,1,17,-0.06477168947458267,0.13565489649772644,0.2804584205150604
musique,2hop__104095_40501,test,71,2,16,-0.07886987179517746,0.13527719676494598,0.2680553197860718
musique,2hop__104095_40501,test,71,4,14,-0.08708271384239197,0.1277904063463211,0.22832714021205902
musique,2hop__104095_40501,test,71,8,10,-0.09682367742061615,0.12468032538890839,0.195800319314003
musique,2hop__104095_40501,test,71,16,2,-0.09068315476179123,0.13027456402778625,0.1827830970287323
musique,2hop__104095_40502,test,11,global,1,-0.43076586723327637,0.17395398020744324,0.0660516619682312
musique,2hop__104095_40502,test,11,1,17,-0.14786718785762787,0.15168479084968567,0.3887264132499695
musique,2hop__104095_40502,test,11,2,16,-0.15854978561401367,0.15480124950408936,0.37103980779647827
musique,2hop__104095_40502,test,11,4,14,-0.17129728198051453,0.15934865176677704,0.3670416474342346
musique,2hop__104095_40502,test,11,8,10,-0.18661914765834808,0.1594546139240265,0.33276885747909546
musique,2hop__104095_40502,test,11,16,2,-0.18200552463531494,0.15780390799045563,0.3005739748477936
musique,2hop__104095_40502,test,23,global,1,-0.21734561026096344,0.20062631368637085,0.22042258083820343
musique,2hop__104095_40502,test,23,1,17,0.09356975555419922,0.1499299556016922,0.4865792989730835
musique,2hop__104095_40502,test,23,2,16,0.10515623539686203,0.14833498001098633,0.47453466057777405
musique,2hop__104095_40502,test,23,4,14,0.10915891081094742,0.1464763879776001,0.4599265158176422
musique,2hop__104095_40502,test,23,8,10,0.10188380628824234,0.14405544102191925,0.45069873332977295
musique,2hop__104095_40502,test,23,16,2,0.11832128465175629,0.13668987154960632,0.4330986738204956
musique,2hop__104095_40502,test,37,global,1,-0.6877369284629822,0.1081671193242073,-0.35429996252059937
musique,2hop__104095_40502,test,37,1,17,-0.27617979049682617,0.10221318900585175,0.02920493111014366
musique,2hop__104095_40502,test,37,2,16,-0.2998318076133728,0.09226767718791962,-0.01864566281437874
musique,2hop__104095_40502,test,37,4,14,-0.3200170397758484,0.08945043385028839,-0.026028472930192947
musique,2hop__104095_40502,test,37,8,10,-0.3422204852104187,0.08718980103731155,-0.056728195399045944
musique,2hop__104095_40502,test,37,16,2,-0.3460572361946106,0.08558234572410583,-0.09133625030517578
musique,2hop__104095_40502,test,53,global,1,-0.2854335606098175,0.21772350370883942,0.2478846311569214
musique,2hop__104095_40502,test,53,1,17,-0.08170712739229202,0.13787449896335602,0.3459502160549164
musique,2hop__104095_40502,test,53,2,16,-0.08957388252019882,0.13843564689159393,0.32776787877082825
musique,2hop__104095_40502,test,53,4,14,-0.09534777700901031,0.14140865206718445,0.30038946866989136
musique,2hop__104095_40502,test,53,8,10,-0.10068725794553757,0.14651702344417572,0.2834315896034241
musique,2hop__104095_40502,test,53,16,2,-0.10348580777645111,0.14580722153186798,0.25637149810791016
musique,2hop__104095_40502,test,71,global,1,-0.45690426230430603,0.1762319803237915,0.03176342323422432
musique,2hop__104095_40502,test,71,1,17,-0.07566255331039429,0.13385872542858124,0.441245436668396
musique,2hop__104095_40502,test,71,2,16,-0.09087944030761719,0.13579578697681427,0.4764764606952667
musique,2hop__104095_40502,test,71,4,14,-0.10689049959182739,0.13507775962352753,0.3797874450683594
musique,2hop__104095_40502,test,71,8,10,-0.12983939051628113,0.12217509001493454,0.24231556057929993
musique,2hop__104095_40502,test,71,16,2,-0.11107845604419708,0.12455397844314575,0.23421354591846466
musique,2hop__10515_21567,validation,11,global,1,-0.3145292103290558,0.16157306730747223,0.3171853721141815
musique,2hop__10515_21567,validation,11,1,33,-0.13704471290111542,0.09215915203094482,0.1911236047744751
musique,2hop__10515_21567,validation,11,2,32,-0.14650020003318787,0.0889432281255722,0.148404061794281
musique,2hop__10515_21567,validation,11,4,30,-0.1543947458267212,0.08586359024047852,0.06705041229724884
musique,2hop__10515_21567,validation,11,8,26,-0.16539287567138672,0.07978243380784988,0.051321133971214294
musique,2hop__10515_21567,validation,11,16,18,-0.17214259505271912,0.07684850692749023,-0.002171143889427185
musique,2hop__10515_21567,validation,23,global,1,-0.10130699723958969,0.14499522745609283,0.3768765330314636
musique,2hop__10515_21567,validation,23,1,33,0.0009752266923896968,0.135297030210495,0.3287367820739746
musique,2hop__10515_21567,validation,23,2,32,-0.002994624199345708,0.1350843757390976,0.32100021839141846
musique,2hop__10515_21567,validation,23,4,30,-0.010308276861906052,0.12846268713474274,0.24242225289344788
musique,2hop__10515_21567,validation,23,8,26,-0.02505055069923401,0.111564502120018,0.2419368028640747
musique,2hop__10515_21567,validation,23,16,18,-0.0316440612077713,0.07930192351341248,0.16870130598545074
musique,2hop__10515_21567,validation,37,global,1,-0.6327822804450989,0.04703793674707413,-0.5043356418609619
musique,2hop__10515_21567,validation,37,1,33,-0.26767870783805847,0.08860935270786285,-0.07520507276058197
musique,2hop__10515_21567,validation,37,2,32,-0.2802247405052185,0.07791569828987122,-0.08592191338539124
musique,2hop__10515_21567,validation,37,4,30,-0.2876313328742981,0.06361277401447296,-0.09949178248643875
musique,2hop__10515_21567,validation,37,8,26,-0.3007391095161438,0.05277017503976822,-0.13205276429653168
musique,2hop__10515_21567,validation,37,16,18,-0.31260326504707336,0.04849253222346306,-0.18958888947963715
musique,2hop__10515_21567,validation,53,global,1,-0.20490458607673645,0.16868038475513458,0.3686601519584656
musique,2hop__10515_21567,validation,53,1,33,-0.07728841155767441,0.09710045903921127,0.2438601553440094
musique,2hop__10515_21567,validation,53,2,32,-0.08225911110639572,0.09761311113834381,0.22867311537265778
musique,2hop__10515_21567,validation,53,4,30,-0.08487510681152344,0.09634432941675186,0.16273047029972076
musique,2hop__10515_21567,validation,53,8,26,-0.08735761791467667,0.09315307438373566,0.16152964532375336
musique,2hop__10515_21567,validation,53,16,18,-0.08871877938508987,0.0923449695110321,0.10694766044616699
musique,2hop__10515_21567,validation,71,global,1,-0.4203033447265625,0.06401488184928894,-0.27948784828186035
musique,2hop__10515_21567,validation,71,1,33,-0.11632644385099411,0.12522482872009277,0.17403261363506317
musique,2hop__10515_21567,validation,71,2,32,-0.12846824526786804,0.12433984130620956,0.119858518242836
musique,2hop__10515_21567,validation,71,4,30,-0.1432499885559082,0.12194965034723282,0.0901312455534935
musique,2hop__10515_21567,validation,71,8,26,-0.1683967411518097,0.11236276477575302,0.08185707032680511
musique,2hop__10515_21567,validation,71,16,18,-0.1820109337568283,0.08661391586065292,0.03044089674949646
musique,2hop__10620_49084,test,11,global,1,-0.3173035979270935,0.15827980637550354,-0.04614481329917908
musique,2hop__10620_49084,test,11,1,21,-0.16392381489276886,0.19937455654144287,0.30317673087120056
musique,2hop__10620_49084,test,11,2,20,-0.17494837939739227,0.19296549260616302,0.22398005425930023
musique,2hop__10620_49084,test,11,4,18,-0.18028877675533295,0.1936195343732834,0.19884806871414185
musique,2hop__10620_49084,test,11,8,14,-0.19264519214630127,0.18894116580486298,0.11366302520036697
musique,2hop__10620_49084,test,11,16,6,-0.2023889273405075,0.1958513855934143,0.09348684549331665
musique,2hop__10620_49084,test,23,global,1,-0.06085670739412308,0.1877036690711975,0.24636483192443848
musique,2hop__10620_49084,test,23,1,21,0.003990284167230129,0.15246330201625824,0.3452599346637726
musique,2hop__10620_49084,test,23,2,20,0.005347623024135828,0.14704690873622894,0.2943122386932373
musique,2hop__10620_49084,test,23,4,18,0.009478854015469551,0.14419488608837128,0.2904603183269501
musique,2hop__10620_49084,test,23,8,14,0.013833411037921906,0.13957734405994415,0.2550053298473358
musique,2hop__10620_49084,test,23,16,6,0.014375508762896061,0.14377741515636444,0.2384379655122757
musique,2hop__10620_49084,test,37,global,1,-0.5912222862243652,0.09491396695375443,-0.4162071943283081
musique,2hop__10620_49084,test,37,1,21,-0.28058290481567383,0.12228497117757797,0.006887698546051979
musique,2hop__10620_49084,test,37,2,20,-0.29844120144844055,0.10502009093761444,-0.025389835238456726
musique,2hop__10620_49084,test,37,4,18,-0.3126779794692993,0.09401793032884598,-0.06752035021781921
musique,2hop__10620_49084,test,37,8,14,-0.3257140517234802,0.08765412122011185,-0.12358354032039642
musique,2hop__10620_49084,test,37,16,6,-0.33879080414772034,0.08284693956375122,-0.17990216612815857
musique,2hop__10620_49084,test,53,global,1,-0.10025755316019058,0.15775471925735474,0.16769590973854065
musique,2hop__10620_49084,test,53,1,21,-0.058605194091796875,0.13679341971874237,0.2787433862686157
musique,2hop__10620_49084,test,53,2,20,-0.061190761625766754,0.13305562734603882,0.21857275068759918
musique,2hop__10620_49084,test,53,4,18,-0.06376232206821442,0.1269952654838562,0.21010887622833252
musique,2hop__10620_49084,test,53,8,14,-0.061398763209581375,0.11574763059616089,0.17328914999961853
musique,2hop__10620_49084,test,53,16,6,-0.06922852993011475,0.11570713669061661,0.11463809013366699
musique,2hop__10620_49084,test,71,global,1,-0.2770531475543976,0.14088089764118195,0.016036376357078552
musique,2hop__10620_49084,test,71,1,21,-0.043305374681949615,0.13689111173152924,0.29117491841316223
musique,2hop__10620_49084,test,71,2,20,-0.05677870661020279,0.1263880729675293,0.2656776010990143
musique,2hop__10620_49084,test,71,4,18,-0.0693831816315651,0.11689122766256332,0.19854649901390076
musique,2hop__10620_49084,test,71,8,14,-0.08980164676904678,0.10469173640012741,0.14975997805595398
musique,2hop__10620_49084,test,71,16,6,-0.07923250645399094,0.0973064973950386,0.12100204080343246
musique,2hop__10620_79092,validation,11,global,1,-0.32865312695503235,0.2688899040222168,0.2881973087787628
musique,2hop__10620_79092,validation,11,1,21,-0.15071327984333038,0.1591939628124237,0.3760465979576111
musique,2hop__10620_79092,validation,11,2,20,-0.16775618493556976,0.15863008797168732,0.34515833854675293
musique,2hop__10620_79092,validation,11,4,18,-0.17231868207454681,0.16223376989364624,0.2425565868616104
musique,2hop__10620_79092,validation,11,8,14,-0.1657583862543106,0.15982139110565186,0.1714259386062622
musique,2hop__10620_79092,validation,11,16,6,-0.18002833425998688,0.15943002700805664,0.11572931706905365
musique,2hop__10620_79092,validation,23,global,1,-0.14741845428943634,0.2754135727882385,0.45263123512268066
musique,2hop__10620_79092,validation,23,1,21,0.05247125402092934,0.16522784531116486,0.513968825340271
musique,2hop__10620_79092,validation,23,2,20,0.05870729312300682,0.16210800409317017,0.5166743397712708
musique,2hop__10620_79092,validation,23,4,18,0.06496536731719971,0.16742588579654694,0.5303202271461487
musique,2hop__10620_79092,validation,23,8,14,0.0761537030339241,0.17375433444976807,0.5212580561637878
musique,2hop__10620_79092,validation,23,16,6,0.08792459964752197,0.17316210269927979,0.46838831901550293
musique,2hop__10620_79092,validation,37,global,1,-0.6226524114608765,0.16362904012203217,-0.2695067524909973
musique,2hop__10620_79092,validation,37,1,21,-0.27092528343200684,0.12224361300468445,0.050672657787799835
musique,2hop__10620_79092,validation,37,2,20,-0.2946743965148926,0.10960295796394348,-0.0447603203356266
musique,2hop__10620_79092,validation,37,4,18,-0.31716781854629517,0.10677852481603622,-0.10908500105142593
musique,2hop__10620_79092,validation,37,8,14,-0.33724021911621094,0.10604171454906464,-0.1346941441297531
musique,2hop__10620_79092,validation,37,16,6,-0.3480904698371887,0.10687432438135147,-0.16900014877319336
musique,2hop__10620_79092,validation,53,global,1,-0.17553682625293732,0.25436726212501526,0.29475462436676025
musique,2hop__10620_79092,validation,53,1,21,-0.07091307640075684,0.14325903356075287,0.32616642117500305
musique,2hop__10620_79092,validation,53,2,20,-0.08201642334461212,0.14325469732284546,0.296873539686203
musique,2hop__10620_79092,validation,53,4,18,-0.08833426982164383,0.1414346843957901,0.25430962443351746
musique,2hop__10620_79092,validation,53,8,14,-0.0959843099117279,0.1452392339706421,0.19086793065071106
musique,2hop__10620_79092,validation,53,16,6,-0.10108787566423416,0.15293371677398682,0.17990395426750183
musique,2hop__10620_79092,validation,71,global,1,-0.4243546724319458,0.1965358853340149,-0.01179986447095871
musique,2hop__10620_79092,validation,71,1,21,-0.10515075922012329,0.1276494711637497,0.4314958453178406
musique,2hop__10620_79092,validation,71,2,20,-0.1221945658326149,0.11900310218334198,0.29076114296913147
musique,2hop__10620_79092,validation,71,4,18,-0.1305323839187622,0.11551253497600555,0.1508299708366394
musique,2hop__10620_79092,validation,71,8,14,-0.13468948006629944,0.11356601864099503,0.11040112376213074
musique,2hop__10620_79092,validation,71,16,6,-0.13840270042419434,0.10960309952497482,0.08582139760255814
musique,2hop__106864_80460,validation,11,global,1,-0.38912785053253174,0.1398736536502838,-0.025135673582553864
musique,2hop__106864_80460,validation,11,1,18,-0.3054412305355072,0.16481906175613403,0.2501809597015381
musique,2hop__106864_80460,validation,11,2,17,-0.34396204352378845,0.1547774076461792,0.10885660350322723
musique,2hop__106864_80460,validation,11,4,15,-0.3795125186443329,0.13984325528144836,0.10215732455253601
musique,2hop__106864_80460,validation,11,8,11,-0.41404810547828674,0.12603624165058136,-0.024585215374827385
musique,2hop__106864_80460,validation,11,16,3,-0.4052208364009857,0.1260208934545517,-0.0690460056066513
musique,2hop__106864_80460,validation,23,global,1,-0.2640020251274109,0.14004768431186676,0.08726049959659576
musique,2hop__106864_80460,validation,23,1,18,-0.03644673153758049,0.19641174376010895,0.5194211006164551
musique,2hop__106864_80460,validation,23,2,17,-0.05023020878434181,0.18740686774253845,0.5185202360153198
musique,2hop__106864_80460,validation,23,4,15,-0.07109221816062927,0.15853939950466156,0.45738956332206726
musique,2hop__106864_80460,validation,23,8,11,-0.08419255167245865,0.1457177996635437,0.3390217423439026
musique,2hop__106864_80460,validation,23,16,3,-0.06370870769023895,0.14659903943538666,0.2938428521156311
musique,2hop__106864_80460,validation,37,global,1,-0.6390919089317322,0.10203059762716293,-0.35780468583106995
musique,2hop__106864_80460,validation,37,1,18,-0.39308232069015503,0.11819793283939362,-0.035890497267246246
musique,2hop__106864_80460,validation,37,2,17,-0.4346464276313782,0.09410843253135681,-0.11640611290931702
musique,2hop__106864_80460,validation,37,4,15,-0.46406710147857666,0.07650706171989441,-0.17835667729377747
musique,2hop__106864_80460,validation,37,8,11,-0.4947582185268402,0.0666712298989296,-0.250882625579834
musique,2hop__106864_80460,validation,37,16,3,-0.5035669803619385,0.06695280224084854,-0.319302499294281
