dataset,delta_evidence_recall,example_id,m,mean_selected,method,method_selected,seed,selection_changed,split
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,2,80 88 72 96,learned,80 0 88 96,11,1.0,test
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,2,80 88 72 96,learned,80 0 88 96,23,1.0,test
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,2,80 88 72 96,learned,80 0 88 96,37,1.0,test
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,2,80 88 72 96,learned,80 0 88 96,53,1.0,test
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,2,80 88 72 96,learned,80 0 88 96,71,1.0,test
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,4,80 88 72 96,learned,0 80 88 104,11,1.0,test
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,4,80 88 72 96,learned,80 0 88 96,23,1.0,test
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,4,80 88 72 96,learned,80 0 88 104,37,1.0,test
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,4,80 88 72 96,learned,0 80 88 96,53,1.0,test
qasper,0.06666666666666667,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,4,80 88 72 96,learned,0 80 88 112,71,1.0,test
qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,8,80 88 72 96,learned,56 104 80 88,11,1.0,test
qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,8,80 88 72 96,learned,80 56 24 88,23,1.0,test
qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,8,80 88 72 96,learned,80 104 56 24,37,1.0,test
qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,8,80 88 72 96,learned,56 104 80 88,53,1.0,test
qasper,0.0,1810.12085:c2cb6c4500d9e02fc9a1bdffd22c3df69655189f,8,80 88 72 96,learned,56 80 88 104,71,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,1,72 16 24 40,learned,40 0 56 80,11,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,1,72 16 24 40,learned,40 0 56 80,23,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,1,72 16 24 40,learned,40 0 56 80,37,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,1,72 16 24 40,learned,40 0 56 80,53,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,1,72 16 24 40,learned,40 0 56 80,71,1.0,test
qasper,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,2,72 16 24 40,learned,40 72 24 8,11,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,2,72 16 24 40,learned,40 0 72 24,23,1.0,test
qasper,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,2,72 16 24 40,learned,40 72 24 8,37,1.0,test
qasper,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,2,72 16 24 40,learned,40 72 24 8,53,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,2,72 16 24 40,learned,40 0 72 24,71,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,4,72 16 24 40,learned,0 32 72 24,11,1.0,test
qasper,0.0,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,4,72 16 24 40,learned,32 24 72 8,23,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,4,72 16 24 40,learned,0 32 24 72,37,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,4,72 16 24 40,learned,0 32 72 24,53,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,4,72 16 24 40,learned,0 32 24 72,71,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,8,72 16 24 40,learned,0 72 8 24,11,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,8,72 16 24 40,learned,72 8 24 0,23,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,8,72 16 24 40,learned,72 0 8 24,37,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,8,72 16 24 40,learned,72 8 0 24,53,1.0,test
qasper,0.125,2003.11562:fc4ae12576ea3a85ea6d150b46938890d63a7d18,8,72 16 24 40,learned,72 8 0 24,71,1.0,test
qasper,-0.02666666666666667,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,1,72 0 136 192,learned,136 112 128 96,11,1.0,test
qasper,-0.02666666666666667,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,1,72 0 136 192,learned,136 112 128 96,23,1.0,test
qasper,-0.02666666666666667,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,1,72 0 136 192,learned,136 112 128 96,37,1.0,test
qasper,-0.02666666666666667,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,1,72 0 136 192,learned,136 112 128 96,53,1.0,test
qasper,-0.02666666666666667,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,1,72 0 136 192,learned,136 112 128 96,71,1.0,test
qasper,-0.013333333333333334,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,2,72 0 136 192,learned,8 216 104 136,11,1.0,test
qasper,-0.013333333333333334,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,2,72 0 136 192,learned,8 216 104 136,23,1.0,test
qasper,-0.013333333333333334,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,2,72 0 136 192,learned,8 216 104 136,37,1.0,test
qasper,-0.013333333333333334,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,2,72 0 136 192,learned,8 216 104 136,53,1.0,test
qasper,-0.013333333333333334,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,2,72 0 136 192,learned,8 216 104 136,71,1.0,test
qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,4,72 0 136 192,learned,88 0 8 104,11,1.0,test
qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,4,72 0 136 192,learned,8 88 0 216,23,1.0,test
qasper,-0.013333333333333334,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,4,72 0 136 192,learned,88 8 104 216,37,1.0,test
qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,4,72 0 136 192,learned,88 72 8 104,53,1.0,test
qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,4,72 0 136 192,learned,88 0 8 104,71,1.0,test
qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,8,72 0 136 192,learned,88 8 0 272,11,1.0,test
qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,8,72 0 136 192,learned,216 8 0 88,23,1.0,test
qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,8,72 0 136 192,learned,88 8 216 0,37,1.0,test
qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,8,72 0 136 192,learned,88 8 0 272,53,1.0,test
qasper,0.0,1912.13337:e97186c51d4af490dba6faaf833d269c8256426c,8,72 0 136 192,learned,88 8 0 272,71,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,1,96 24 88 80,learned,48 24 72 56,11,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,1,96 24 88 80,learned,48 24 72 56,23,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,1,96 24 88 80,learned,48 24 72 56,37,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,1,96 24 88 80,learned,48 24 72 56,53,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,1,96 24 88 80,learned,48 24 72 56,71,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,2,96 24 88 80,learned,96 80 32 16,11,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,2,96 24 88 80,learned,96 32 80 16,23,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,2,96 24 88 80,learned,96 32 80 16,37,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,2,96 24 88 80,learned,96 32 80 16,53,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,2,96 24 88 80,learned,96 32 80 16,71,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,4,96 24 88 80,learned,56 32 96 88,11,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,4,96 24 88 80,learned,32 56 88 96,23,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,4,96 24 88 80,learned,32 56 96 88,37,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,4,96 24 88 80,learned,32 56 96 88,53,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,4,96 24 88 80,learned,32 56 96 88,71,1.0,test
qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,8,96 24 88 80,learned,56 32 80 0,11,1.0,test
qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,8,96 24 88 80,learned,56 32 80 0,23,1.0,test
qasper,0.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,8,96 24 88 80,learned,56 80 32 88,37,1.0,test
qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,8,96 24 88 80,learned,56 32 80 0,53,1.0,test
qasper,1.0,2003.11645:c2d1387e08cf25cb6b1f482178cca58030e85b70,8,96 24 88 80,learned,56 32 80 0,71,1.0,test
qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1,64 136 129 120,learned,64 104 40 56,11,1.0,test
qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1,64 136 129 120,learned,64 104 40 56,23,1.0,test
qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1,64 136 129 120,learned,64 104 40 56,37,1.0,test
qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1,64 136 129 120,learned,64 104 40 56,53,1.0,test
qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,1,64 136 129 120,learned,64 104 40 56,71,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,2,64 136 129 120,learned,8 128 72 56,11,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,2,64 136 129 120,learned,8 128 72 56,23,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,2,64 136 129 120,learned,8 128 72 56,37,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,2,64 136 129 120,learned,8 128 72 56,53,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,2,64 136 129 120,learned,8 128 72 56,71,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,4,64 136 129 120,learned,8 136 128 48,11,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,4,64 136 129 120,learned,8 136 88 128,23,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,4,64 136 129 120,learned,8 136 88 128,37,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,4,64 136 129 120,learned,8 136 128 48,53,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,4,64 136 129 120,learned,136 8 128 48,71,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,8,64 136 129 120,learned,136 72 8 88,11,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,8,64 136 129 120,learned,136 8 72 88,23,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,8,64 136 129 120,learned,136 8 72 88,37,1.0,test
qasper,0.07142857142857142,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,8,64 136 129 120,learned,136 8 72 88,53,1.0,test
qasper,0.0,1912.03804:2ccc26e11df4eb26fcccdd1f446dc749aff5d572,8,64 136 129 120,learned,136 88 64 128,71,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,1,112 96 192 120,learned,200 0 120 192,11,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,1,112 96 192 120,learned,200 0 120 192,23,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,1,112 96 192 120,learned,200 0 120 192,37,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,1,112 96 192 120,learned,200 0 120 192,53,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,1,112 96 192 120,learned,200 0 120 192,71,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,2,112 96 192 120,learned,8 0 16 168,11,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,2,112 96 192 120,learned,8 0 16 168,23,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,2,112 96 192 120,learned,8 0 16 168,37,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,2,112 96 192 120,learned,8 0 16 168,53,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,2,112 96 192 120,learned,8 0 16 168,71,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,4,112 96 192 120,learned,48 112 0 56,11,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,4,112 96 192 120,learned,48 112 0 56,23,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,4,112 96 192 120,learned,48 112 0 56,37,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,4,112 96 192 120,learned,48 112 0 56,53,1.0,test
qasper,0.2,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,4,112 96 192 120,learned,48 112 0 56,71,1.0,test
qasper,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,8,112 96 192 120,learned,152 160 136 112,11,1.0,test
qasper,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,8,112 96 192 120,learned,152 160 128 56,23,1.0,test
qasper,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,8,112 96 192 120,learned,152 160 32 136,37,1.0,test
qasper,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,8,112 96 192 120,learned,152 160 72 136,53,1.0,test
qasper,0.0,1910.14599:ee2c9bc24d70daa0c87e38e0558e09ab97feb4f2,8,112 96 192 120,learned,152 72 56 136,71,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,1,0 56 64 8,learned,40 0 56 64,11,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,1,0 56 64 8,learned,40 0 56 64,23,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,1,0 56 64 8,learned,40 0 56 64,37,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,1,0 56 64 8,learned,40 0 56 64,53,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,1,0 56 64 8,learned,40 0 56 64,71,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,2,0 56 64 8,learned,40 56 0 32,11,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,2,0 56 64 8,learned,40 56 0 16,23,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,2,0 56 64 8,learned,40 56 0 16,37,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,2,0 56 64 8,learned,40 56 0 16,53,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,2,0 56 64 8,learned,40 56 0 32,71,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,learned,64 8 0 24,11,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,learned,64 8 0 24,23,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,learned,64 8 0 24,37,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,learned,64 8 0 24,53,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,4,0 56 64 8,learned,64 8 0 24,71,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,learned,48 64 0 24,11,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,learned,64 48 0 8,23,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,learned,64 48 8 0,37,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,learned,64 48 0 8,53,1.0,test
qasper,0.0,2002.04181:1329280df5ee9e902b2742bde4a97bc3e6573ff3,8,0 56 64 8,learned,64 48 0 8,71,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,learned,16 24 8 48,11,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,learned,16 24 8 48,23,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,learned,16 24 8 48,37,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,learned,16 24 8 48,53,1.0,test
qasper,0.0,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,1,24 64 56 32,learned,16 24 8 48,71,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,learned,0 24 16 48,11,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,learned,0 24 16 48,23,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,learned,0 24 16 48,37,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,learned,0 24 16 48,53,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,2,24 64 56 32,learned,0 24 16 48,71,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,learned,0 48 56 40,11,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,learned,0 48 56 40,23,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,learned,0 48 56 40,37,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,learned,0 48 56 40,53,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,4,24 64 56 32,learned,0 48 56 8,71,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,learned,0 48 56 40,11,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,learned,48 0 56 64,23,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,learned,48 0 56 64,37,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,learned,0 48 56 24,53,1.0,test
qasper,0.16666666666666666,1703.04001:4e1a67f8dc68b55a5ce18e6cd385ae9ab90d891f,8,24 64 56 32,learned,0 48 56 24,71,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,learned,136 128 64 120,11,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,learned,136 128 64 120,23,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,learned,136 128 64 120,37,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,learned,136 128 64 120,53,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,1,104 8 112 48,learned,136 128 64 120,71,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,learned,128 104 48 56,11,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,learned,128 104 48 56,23,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,learned,128 104 48 56,37,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,learned,128 104 48 56,53,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,2,104 8 112 48,learned,128 104 48 56,71,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,learned,88 40 32 56,11,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,learned,40 32 56 88,23,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,learned,88 96 56 40,37,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,learned,56 40 32 88,53,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,4,104 8 112 48,learned,88 96 56 40,71,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,learned,128 96 32 104,11,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,learned,128 88 120 32,23,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,learned,128 96 88 32,37,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,learned,128 96 88 32,53,1.0,test
qasper,0.0,2002.03407:b5608076d91450b0d295ad14c3e3a90d7e168d0e,8,104 8 112 48,learned,128 96 32 160,71,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,learned,168 160 56 64,11,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,learned,168 160 56 64,23,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,learned,168 160 56 64,37,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,learned,168 160 56 64,53,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,1,104 88 32 120,learned,168 160 56 64,71,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,learned,104 48 112 176,11,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,learned,104 48 112 176,23,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,learned,104 48 112 176,37,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,learned,104 112 176 0,53,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,2,104 88 32 120,learned,104 48 112 176,71,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,learned,104 80 48 88,11,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,learned,104 80 48 88,23,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,learned,104 80 48 88,37,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,learned,104 80 88 0,53,1.0,test
qasper,0.0,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,4,104 88 32 120,learned,104 80 48 88,71,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,learned,104 0 64 112,11,1.0,test
qasper,0.125,1611.03599:e330e162ec29722f5ec9f83853d129c9e0693d65,8,104 88 32 120,learned,104 0 64 88,23,1.0,test
